TimeUS,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,BARO_Press,BARO_Temp,ATT_Roll,ATT_Pitch,ATT_Yaw,AHR2_Roll,AHR2_Pitch,AHR2_Yaw,XKF1_VN,XKF1_VE,XKF1_VD,XKF1_PN,XKF1_PE,XKF1_PD,XKF3_IVN,XKF3_IVE,XKF3_IVD,MAG_MagX,MAG_MagY,MAG_MagZ,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ
53712434,-0.000976811,-0.003863953,0.002737935,-0.02330583,-0.008950725,-9.801285,93593.27,35.98,0.2744916,-0.2708222,275.7601,-0.2,-0.74,274.03,0.008654925,-0.004221413,0.008448748,0.0,0.0,0.03623871,0.0,0.0,0.0,36.0,409.0,210.0,0.03242837,0.02750665,0.01291352
53712434,-0.0001303285,0.001171914,0.003412899,-0.01088266,0.04568545,-9.783182,93593.27,35.98,0.2744916,-0.2708222,275.7601,-0.2,-0.74,274.03,0.008654925,-0.004221413,0.008448748,0.0,0.0,0.03623871,0.0,0.0,0.0,36.0,409.0,210.0,0.03242837,0.02750665,0.01291352
53752747,1.240269e-05,-0.00459672,-0.00264248,-0.04960899,-0.08394475,-9.788925,93593.27104199192,35.98002742083983,0.2744880447045641,-0.27082269324689356,275.76008701402645,-0.2,-0.7399893991519322,274.03,0.0017988952899228993,-0.0032543063311733116,0.014171284810548105,0.0,0.0,0.046498848157381575,0.0,0.0,0.0,36.0,408.9960898435937,210.00782031281253,0.072541897098671,0.06507672435574355,0.07566375604536045
53752747,0.001401792,-0.001236308,-0.003753049,-0.03582131,-0.05475616,-9.783169,93593.27104199192,35.98002742083983,0.2744880447045641,-0.27082269324689356,275.76008701402645,-0.2,-0.7399893991519322,274.03,0.0017988952899228993,-0.0032543063311733116,0.014171284810548105,0.0,0.0,0.046498848157381575,0.0,0.0,0.0,36.0,408.9960898435937,210.00782031281253,0.072541897098671,0.06507672435574355,0.07566375604536045
53792747,-0.00226814,-0.004807768,-0.0003777606,-0.01878958,-0.0005881853,-9.80046,93593.42315759977,35.984030463151996,0.2738416273525822,-0.2709123745002701,275.75772592792686,-0.2,-0.73598907912633,274.03,0.0016439985409554096,-0.003103753225642256,0.0139452265499655,0.0,0.0,0.04574152458414584,0.0,0.0,0.0,36.0,408.59607384295373,210.80785231409257,0.07132862096590965,0.06467345232302323,0.07293102871808718
53792747,-0.0009404237,0.002526991,0.0002060593,-0.01844397,0.04314686,-9.788435,93593.42315759977,35.984030463151996,0.2738416273525822,-0.2709123745002701,275.75772592792686,-0.2,-0.73598907912633,274.03,0.0016439985409554096,-0.003103753225642256,0.0139452265499655,0.0,0.0,0.04574152458414584,0.0,0.0,0.0,36.0,408.59607384295373,210.80785231409257,0.07132862096590965,0.06467345232302323,0.07293102871808718
53832442,-0.002411007,-0.004685534,0.002942605,-0.05208158,-0.05008988,-9.803416,93593.57411332612,35.98800298226652,0.2732001389329092,-0.2710013719340897,275.7553828451088,-0.2,-0.7320192615409232,274.03,0.0014902828796987972,-0.0029543480875408755,0.013720891983619836,0.0,0.0,0.044989975603156034,0.0,0.0,0.0,36.0,408.19910796431856,211.60178407136286,0.07012459606366063,0.0642732552395524,0.07021913843668437
53832442,-0.001455521,0.0002481015,0.002646073,-0.0352548,-0.01808185,-9.801813,93593.57411332612,35.98800298226652,0.2732001389329092,-0.2710013719340897,275.7553828451088,-0.2,-0.7320192615409232,274.03,0.0014902828796987972,-0.0029543480875408755,0.013720891983619836,0.0,0.0,0.044989975603156034,0.0,0.0,0.0,36.0,408.19910796431856,211.60178407136286,0.07012459606366063,0.0642732552395524,0.07021913843668437
53872427,-0.0008229999,-0.004963191,-0.003599343,-0.03805793,-0.0578362,-9.799718,93593.62998381116,35.99,0.27333486998630563,-0.2707068983966574,275.7540803730471,-0.19802164852628107,-0.73,274.03,0.007624737854619606,-0.004167200752931298,0.00870071126058316,0.0,0.0,0.036129913996061615,0.0,0.0,0.0,35.79938842198883,408.0,211.19755368795532,0.030529984560738882,0.031380789568485556,0.023854944664894094
53872427,-4.937304e-05,-0.002136688,-0.002019349,-0.03623195,0.01379257,-9.81069,93593.62998381116,35.99,0.27333486998630563,-0.2707068983966574,275.7540803730471,-0.19802164852628107,-0.73,274.03,0.007624737854619606,-0.004167200752931298,0.00870071126058316,0.0,0.0,0.036129913996061615,0.0,0.0,0.0,35.79938842198883,408.0,211.19755368795532,0.030529984560738882,0.031380789568485556,0.023854944664894094
