TimeUS,GPS_Lat,GPS_Lng,GPS_Alt,GPS_Spd,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,BARO_Press,BARO_Temp,ATT_Roll,ATT_Pitch,ATT_Yaw,AHR2_Roll,AHR2_Pitch,AHR2_Yaw,XKF1_VN,XKF1_VE,XKF1_VD,XKF1_PN,XKF1_PE,XKF1_PD,XKF3_IVN,XKF3_IVE,XKF3_IVD,MAG_MagX,MAG_MagY,MAG_MagZ,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ
159934184,15.3695901,75.1243824,642.13,0.038,-0.01145894,-0.01485545,0.016017,-0.2283837,-0.2891839,-9.821798,93711.786811384,35.97,2.421340817630275,0.01336826111848626,132.81244179306202,2.34995875917158,-0.20987627751473958,133.64006186124263,0.0011479548283810552,-0.017093865723921003,-0.003368221985143166,-0.2522252845488925,2.0782394004442044,-0.3185716519779098,-0.02022270244312384,-0.019777297556876162,-0.02,147.19696135638006,-343.821314543653,170.9919630078168,0.11399740140441389,0.09508689681049078,0.07875710998717705
159934184,15.3695901,75.1243824,642.13,0.038,-0.004052559,-0.003918848,0.01821322,-0.1269691,-0.4993567,-9.796112,93711.786811384,35.97,2.421340817630275,0.01336826111848626,132.81244179306202,2.34995875917158,-0.20987627751473958,133.64006186124263,0.0011479548283810552,-0.017093865723921003,-0.003368221985143166,-0.2522252845488925,2.0782394004442044,-0.3185716519779098,-0.02022270244312384,-0.019777297556876162,-0.02,147.19696135638006,-343.821314543653,170.9919630078168,0.11399740140441389,0.09508689681049078,0.07875710998717705
159973805,15.3695901,75.1243824,642.13,0.038,-0.004563399,-0.01381627,0.00256363,-0.194342,-0.4944974,-9.799002,93710.77215865553,35.97,2.420120275837213,0.01319156220813936,132.81700345397206,2.342026706439375,-0.18608011931812493,133.65195994034093,-0.0063487503025391676,-0.009983648515901312,-0.003983753092382496,-0.2579133560777958,2.084483372591392,-0.31660491174140104,-0.028150549252656223,-0.011849450747343778,-0.02,24.661465474963208,-263.71720396745167,238.4063134927387,0.09364104444215145,0.08592251874675669,0.05658756069915148
159973805,15.3695901,75.1243824,642.13,0.038,0.001852558,-0.001604027,0.002343694,-0.1279371,-0.6909633,-9.788212,93710.77215865553,35.97,2.420120275837213,0.01319156220813936,132.81700345397206,2.342026706439375,-0.18608011931812493,133.65195994034093,-0.0063487503025391676,-0.009983648515901312,-0.003983753092382496,-0.2579133560777958,2.084483372591392,-0.31660491174140104,-0.028150549252656223,-0.011849450747343778,-0.02,24.661465474963208,-263.71720396745167,238.4063134927387,0.09364104444215145,0.08592251874675669,0.05658756069915148
160013357,15.3695901,75.1243824,642.13,0.038,-0.007962025,-0.01377511,-0.01148976,-0.2231421,-0.2895204,-9.814651,93709.75927294554,35.97,2.418901859618561,0.013015171019071934,132.82155717074636,2.334108467382709,-0.16232540214812663,133.66383729892593,-0.013832399916081395,-0.0028858137562638806,-0.004598212251755807,-0.26359152182604,2.0907164708565937,-0.3146415965844288,-0.03606458971126718,-0.003935410288732819,-0.02,-97.66063475223444,-183.75259475743897,305.7032618377989,0.07332013809018142,0.07677410045401267,0.034456619697157916
160013357,15.3695901,75.1243824,642.13,0.038,-0.003504046,-0.0002566803,-0.009894704,-0.1579362,-0.511116,-9.818704,93709.75927294554,35.97,2.418901859618561,0.013015171019071934,132.82155717074636,2.334108467382709,-0.16232540214812663,133.66383729892593,-0.013832399916081395,-0.0028858137562638806,-0.004598212251755807,-0.26359152182604,2.0907164708565937,-0.3146415965844288,-0.03606458971126718,-0.003935410288732819,-0.02,-97.66063475223444,-183.75259475743897,305.7032618377989,0.07332013809018142,0.07677410045401267,0.034456619697157916
160053410,15.3695901,75.1243824,642.13,0.038,0.0003357454,0.0002733878,0.01387976,-0.1072687,-0.5873377,-9.792938,93709.74787245311,35.97,2.4179014765863895,0.012452705413010893,132.83285904866594,2.3319511683433403,-0.14414649496997972,133.68170701006002,-0.0013695633286335686,-0.009335275096295186,-0.003474580017699115,-0.25777632843857806,2.0866587303134843,-0.31543139257537123,-0.022038398080095997,-0.007769611519424029,-0.022038398080095997,87.01002616389383,-302.8654656573928,201.37921668098025,0.08115320947103426,0.08266342002577397,0.061767273808952965
160053410,15.3695901,75.1243824,642.13,0.038,-0.005241977,-0.01404656,0.01211924,-0.1810478,-0.3706776,-9.809876,93709.74787245311,35.97,2.4179014765863895,0.012452705413010893,132.83285904866594,2.3319511683433403,-0.14414649496997972,133.68170701006002,-0.0013695633286335686,-0.009335275096295186,-0.003474580017699115,-0.25777632843857806,2.0866587303134843,-0.31543139257537123,-0.022038398080095997,-0.007769611519424029,-0.022038398080095997,87.01002616389383,-302.8654656573928,201.37921668098025,0.08115320947103426,0.08266342002577397,0.061767273808952965
160093405,15.369590090220754,75.1243824195585,642.1309779246028,0.04455209483874514,-0.001617198,-0.0006920024,0.007220261,-0.1488133,-0.5638282,-9.825038,93710.77499415427,35.97,2.417143302158489,0.011495223434395923,132.8510440441691,2.335946712754373,-0.1321598617368805,133.70568027652624,-0.008468689226288685,-0.0034727263705814707,-0.004257608970501475,-0.2633285966701665,2.0925049071046447,-0.313499610679466,-0.026037698115094245,0.016226188690565472,-0.026037698115094245,-37.602408676027096,-222.1869020751363,268.47822005632224,0.06844359268948362,0.06767309217490335,0.040444849785716434
160093405,15.369590090220754,75.1243824195585,642.1309779246028,0.04455209483874514,-0.008079649,-0.01453442,0.006787864,-0.218096,-0.3557133,-9.81893,93710.77499415427,35.97,2.417143302158489,0.011495223434395923,132.8510440441691,2.335946712754373,-0.1321598617368805,133.70568027652624,-0.008468689226288685,-0.0034727263705814707,-0.004257608970501475,-0.2633285966701665,2.0925049071046447,-0.313499610679466,-0.026037698115094245,0.016226188690565472,-0.026037698115094245,-37.602408676027096,-222.1869020751363,268.47822005632224,0.06844359268948362,0.06767309217490335,0.040444849785716434
160134037,15.369590069913588,75.12438246017282,642.1330086412411,0.05815789631510293,-0.007744393,-0.01403374,-0.005183879,-0.1726153,-0.4484187,-9.813519,93711.80673041703,35.97,2.416384545634682,0.010543743164104719,132.86943029902727,2.340011810393146,-0.11998818960685402,133.7300177155897,0.003169995201021602,-0.010086496529353553,-0.0023681006664900686,-0.25747815095912596,2.0884370063475246,-0.3141489863733144,-0.01,0.02,-0.03,150.9922922922923,-344.0,168.99614614614615,0.08364184704621205,0.07609901740924241,0.06956759032879921
160134037,15.369590069913588,75.12438246017282,642.1330086412411,0.05815789631510293,-0.004312231,-0.002113891,-0.00615899,-0.1057842,-0.6534513,-9.784687,93711.80673041703,35.97,2.416384545634682,0.010543743164104719,132.86943029902727,2.340011810393146,-0.11998818960685402,133.7300177155897,0.003169995201021602,-0.010086496529353553,-0.0023681006664900686,-0.25747815095912596,2.0884370063475246,-0.3141489863733144,-0.01,0.02,-0.03,150.9922922922923,-344.0,168.99614614614615,0.08364184704621205,0.07609901740924241,0.06956759032879921
160173832,15.369590050024739,75.12438249995053,642.1349975260762,0.07148342471025104,-0.001249781,0.0004314624,0.0008033719,-0.1855605,-0.4862237,-9.841237,93711.41244843426,35.97,2.417382566830791,0.012831294564669148,132.87405003002283,2.347977820482024,-0.11202217951797581,133.74196673072302,0.002963440617759074,-0.011414176654104899,-0.0024379164489848957,-0.25826658037165506,2.089859918561761,-0.31320000695528744,-0.01,0.02,-0.03,150.1955955955956,-344.0,168.5977977977978,0.09139534171335915,0.0772429230093385,0.06866187558237997
160173832,15.369590050024739,75.12438249995053,642.1349975260762,0.07148342471025104,-0.006423456,-0.01213518,-0.0003673305,-0.2749583,-0.2909067,-9.835179,93711.41244843426,35.97,2.417382566830791,0.012831294564669148,132.87405003002283,2.347977820482024,-0.11202217951797581,133.74196673072302,0.002963440617759074,-0.011414176654104899,-0.0024379164489848957,-0.25826658037165506,2.089859918561761,-0.31320000695528744,-0.01,0.02,-0.03,150.1955955955956,-344.0,168.5977977977978,0.09139534171335915,0.0772429230093385,0.06866187558237997
160213394,15.36959003025234,75.12438253949533,642.1369747659768,0.08473093204456061,-0.006797843,-0.01369452,-0.001896171,-0.09574927,-0.3866078,-9.799552,93711.02047497523,35.97,2.4183747446059005,0.01510545233597534,132.87864271246147,2.3558971895267833,-0.10410281047321643,133.75384578429018,0.0027580954130089264,-0.012734083202551004,-0.0025073234595907597,-0.25905039352452547,2.0912744996151504,-0.31225658381831084,-0.01,0.02,-0.03,149.40356356356355,-344.0,168.2017817817818,0.09910343961565024,0.07838013103424117,0.06776146380205987
160213394,15.36959003025234,75.12438253949533,642.1369747659768,0.08473093204456061,-0.001099215,-0.0002225744,-0.0004667697,-0.03122438,-0.6047618,-9.809259,93711.02047497523,35.97,2.4183747446059005,0.01510545233597534,132.87864271246147,2.3558971895267833,-0.10410281047321643,133.75384578429018,0.0027580954130089264,-0.012734083202551004,-0.0025073234595907597,-0.25905039352452547,2.0912744996151504,-0.31225658381831084,-0.01,0.02,-0.03,149.40356356356355,-344.0,168.2017817817818,0.09910343961565024,0.07838013103424117,0.06776146380205987
160253369,15.369590010273532,75.12438257945294,642.1389726468985,0.09811673422061404,-0.007619109,-0.0133588,0.003785307,-0.3064852,-0.3155593,-9.812235,93710.99954255618,35.97197299512273,2.418908768574227,0.016119710978632393,132.88440076455655,2.361947218473534,-0.1058416554206028,133.76778887389412,-0.014832763986554084,-0.0005694261042858857,-0.005241792011084877,-0.2714170958781864,2.103112688542959,-0.30959177757413264,-0.017814638440914,0.013598383288647004,-0.009691064068190001,-161.59400509566868,-143.40599490433132,334.00999150721884,0.08168118834101427,0.04827488406753906,0.018556715230978398
160253369,15.369590010273532,75.12438257945294,642.1389726468985,0.09811673422061404,-0.002698633,-0.002912991,0.00487538,-0.2188503,-0.5074595,-9.808337,93710.99954255618,35.97197299512273,2.418908768574227,0.016119710978632393,132.88440076455655,2.361947218473534,-0.1058416554206028,133.76778887389412,-0.014832763986554084,-0.0005694261042858857,-0.005241792011084877,-0.2714170958781864,2.103112688542959,-0.30959177757413264,-0.017814638440914,0.013598383288647004,-0.009691064068190001,-161.59400509566868,-143.40599490433132,334.00999150721884,0.08168118834101427,0.04827488406753906,0.018556715230978398
160293407,15.369589982245351,75.12438260887733,642.14,0.09798691321346226,-0.005679626,-0.01304372,0.0003348571,-0.1067697,-0.4327572,-9.808632,93711.36368443671,35.97597455424962,2.4189591872114176,0.015808267854044655,132.8913233234724,2.365949617633828,-0.11784885290148449,133.78379847053532,-0.01539028620693105,0.0011215953847092724,-0.005572858957381248,-0.2730087461723158,2.1062618617391653,-0.30979113441714357,0.006218736243947337,-0.03847392852855256,0.030364560406578894,-162.7941249937553,-142.2058750062447,332.0097916770745,0.07771845059591526,0.0481813722767942,0.01974983410232828
160293407,15.369589982245351,75.12438260887733,642.14,0.09798691321346226,-0.00200166,0.001828868,-0.0007462815,-0.04482158,-0.6434109,-9.794343,93711.36368443671,35.97597455424962,2.4189591872114176,0.015808267854044655,132.8913233234724,2.365949617633828,-0.11784885290148449,133.78379847053532,-0.01539028620693105,0.0011215953847092724,-0.005572858957381248,-0.2730087461723158,2.1062618617391653,-0.30979113441714357,0.006218736243947337,-0.03847392852855256,0.030364560406578894,-162.7941249937553,-142.2058750062447,332.0097916770745,0.07771845059591526,0.0481813722767942,0.01974983410232828
160333978,15.369589945271533,75.12438262736424,642.14,0.0833822553746047,-0.0006779727,0.001041306,-0.004151971,-0.1782529,-0.5014136,-9.805112,93711.73094109174,35.98,2.419009143891801,0.015475474795526389,132.89837218598697,2.37,-0.13003712933217243,133.80003182514187,-0.000755341233033018,-0.00902287060766354,-0.0031054982306761595,-0.2633469238305702,2.0992213907565547,-0.31165866407915527,0.05,-0.1,0.07,149.00341348175138,-344.0,166.01365392700555,0.09987182785000251,0.07882389419482663,0.07440562778175815
160333978,15.369589945271533,75.12438262736424,642.14,0.0833822553746047,-0.006551669,-0.01409633,-0.00396827,-0.2555807,-0.3090295,-9.805604,93711.73094109174,35.98,2.419009143891801,0.015475474795526389,132.89837218598697,2.37,-0.13003712933217243,133.80003182514187,-0.000755341233033018,-0.00902287060766354,-0.0031054982306761595,-0.2633469238305702,2.0992213907565547,-0.31165866407915527,0.05,-0.1,0.07,149.00341348175138,-344.0,166.01365392700555,0.09987182785000251,0.07882389419482663,0.07440562778175815
160373767,15.369589909010381,75.1243826454948,642.14,0.06905910014672512,-0.007440211,-0.01483251,0.006056688,-0.1698531,-0.3699215,-9.798386,93711.85830537467,35.98,2.418854308941219,0.012054488110069626,132.91142767796407,2.37,-0.15791145004553597,133.82392410003905,-0.0022692576979341235,-0.004689109829410235,-0.0034799336245625264,-0.265506461600304,2.103287582585045,-0.31214982981421113,0.05,-0.1,0.07,149.40170974393882,-344.0,167.60683897575527,0.09216082436313604,0.07663381303467254,0.0736261440120078
160373767,15.369589909010381,75.1243826454948,642.14,0.06905910014672512,-0.003370135,-0.000192818,0.008148945,-0.1118896,-0.5949965,-9.797665,93711.85830537467,35.98,2.418854308941219,0.012054488110069626,132.91142767796407,2.37,-0.15791145004553597,133.82392410003905,-0.0022692576979341235,-0.004689109829410235,-0.0034799336245625264,-0.265506461600304,2.103287582585045,-0.31214982981421113,0.05,-0.1,0.07,149.40170974393882,-344.0,167.60683897575527,0.09216082436313604,0.07663381303467254,0.0736261440120078
160413399,15.369589872892307,75.12438266355385,642.14,0.05479246142769914,-0.00639976,-0.01464081,0.003222858,-0.2111017,-0.3768878,-9.816817,93711.9851671018,35.98,2.4187000849405784,0.008647000002350845,132.92443165539592,2.37,-0.18567578386925673,133.84772210045938,-0.0037772005297962118,-0.00037244926584404855,-0.003852891565966042,-0.2676574782353059,2.1073377299762015,-0.31263905750054993,0.05,-0.1,0.07,149.79843440309116,-344.0,169.1937376123646,0.08448024706309101,0.07445237352779308,0.07284973594036123
160413399,15.369589872892307,75.12438266355385,642.14,0.05479246142769914,-0.001805681,-0.001772557,0.006301143,-0.1398284,-0.5910183,-9.801853,93711.9851671018,35.98,2.4187000849405784,0.008647000002350845,132.92443165539592,2.37,-0.18567578386925673,133.84772210045938,-0.0037772005297962118,-0.00037244926584404855,-0.003852891565966042,-0.2676574782353059,2.1073377299762015,-0.31263905750054993,0.05,-0.1,0.07,149.79843440309116,-344.0,169.1937376123646,0.08448024706309101,0.07445237352779308,0.07284973594036123
160453405,15.369589836433395,75.1243826817833,642.14,0.04039119102516198,0.0005912003,-0.0004990064,-0.00780717,-0.1461876,-0.5639118,-9.823906,93711.65093377742,35.98,2.4188267154932954,0.005931345652884635,132.93735406566614,2.3719544537042587,-0.2039089074085177,133.86781781481704,-0.016665720717307,0.010953262085755406,-0.006556170433834406,-0.2784263299484268,2.1188790808179747,-0.31179144266581377,0.025927317794746732,-0.06963658897373366,0.0577819533842402,-99.42085795119417,-182.72847874116508,305.63486588889225,0.05242189113998181,0.043759249033808706,0.03725657635419686
160453405,15.369589836433395,75.1243826817833,642.14,0.04039119102516198,-0.004638494,-0.0140188,-0.006950599,-0.2150596,-0.3683733,-9.816664,93711.65093377742,35.98,2.4188267154932954,0.005931345652884635,132.93735406566614,2.3719544537042587,-0.2039089074085177,133.86781781481704,-0.016665720717307,0.010953262085755406,-0.006556170433834406,-0.2784263299484268,2.1188790808179747,-0.31179144266581377,0.025927317794746732,-0.06963658897373366,0.0577819533842402,-99.42085795119417,-182.72847874116508,305.63486588889225,0.05242189113998181,0.043759249033808706,0.03725657635419686
160493467,15.369589799906903,75.1243827,642.1399906902514,0.02600046548743184,-0.008581422,-0.01457507,0.006381652,-0.1869484,-0.3352325,-9.81516,93710.84152759024,35.98,2.4192454206750464,0.003960466737874943,132.95008334365818,2.375957691308432,-0.21191538261686352,133.88383076523374,-0.013108435183624515,0.009339420801743093,-0.005328267250869548,-0.27640008614720346,2.118733731339703,-0.31273929744532847,0.017919082077319792,-0.02959541038659897,0.03375724623195938,24.735336752341823,-262.8292495176399,236.3476991672415,0.06514851351248713,0.05632550409671907,0.05673405990715849
160493467,15.369589799906903,75.1243827,642.1399906902514,0.02600046548743184,-0.002470774,-0.0005437176,0.005955933,-0.09632458,-0.5678405,-9.802679,93710.84152759024,35.98,2.4192454206750464,0.003960466737874943,132.95008334365818,2.375957691308432,-0.21191538261686352,133.88383076523374,-0.013108435183624515,0.009339420801743093,-0.005328267250869548,-0.27640008614720346,2.118733731339703,-0.31273929744532847,0.017919082077319792,-0.02959541038659897,0.03375724623195938,24.735336752341823,-262.8292495176399,236.3476991672415,0.06514851351248713,0.05632550409671907,0.05673405990715849
160533975,15.369589755011749,75.1243827,642.1355011748016,0.026224941259919313,0.0005965263,0.001412277,0.003941808,-0.1188392,-0.5921966,-9.806876,93710.03569219544,35.98,2.419665419343544,0.001975939237902782,132.96291625133802,2.3800164986801056,-0.219972502199824,133.90001649868012,-0.02151008278001241,0.015764208545356307,-0.00818228560479078,-0.28482161420023616,2.1277755020912132,-0.31233238517940404,8.925176602429409e-05,0.019910748233975706,0.01,-160.72258199916052,-142.82970558253882,337.3140552857229,0.046875172844629324,0.03947650862808231,0.022896200091594505
160533975,15.369589755011749,75.1243827,642.1355011748016,0.026224941259919313,-0.00576211,-0.01405775,0.004886093,-0.1994713,-0.3851845,-9.814187,93710.03569219544,35.98,2.419665419343544,0.001975939237902782,132.96291625133802,2.3800164986801056,-0.219972502199824,133.90001649868012,-0.02151008278001241,0.015764208545356307,-0.00818228560479078,-0.28482161420023616,2.1277755020912132,-0.31233238517940404,8.925176602429409e-05,0.019910748233975706,0.01,-160.72258199916052,-142.82970558253882,337.3140552857229,0.046875172844629324,0.03947650862808231,0.022896200091594505
160573815,15.369589710856939,75.1243827,642.1310856940196,0.026445715299020258,-0.004117044,-0.0009940151,-0.008137343,-0.1582859,-0.5799438,-9.809909,93710.70072757987,35.98,2.4192971541201067,0.001948036770340433,132.96670252798592,2.3919675425965923,-0.20005409567234622,133.91196754259659,-0.01833193968101499,0.013974470033019151,-0.006751467056432731,-0.28325901973544654,2.1275299452682557,-0.31323392951511875,0.004075563827019671,0.015924436172980328,0.01,-36.89695388858908,-223.25664088265276,270.82248006236136,0.06191000229086255,0.04958840545027298,0.042993469487430755
160573815,15.369589710856939,75.1243827,642.1310856940196,0.026445715299020258,-0.007870272,-0.01271969,-0.008893138,-0.2391378,-0.3810836,-9.819784,93710.70072757987,35.98,2.4192971541201067,0.001948036770340433,132.96670252798592,2.3919675425965923,-0.20005409567234622,133.91196754259659,-0.01833193968101499,0.013974470033019151,-0.006751467056432731,-0.28325901973544654,2.1275299452682557,-0.31323392951511875,0.004075563827019671,0.015924436172980328,0.01,-36.89695388858908,-223.25664088265276,270.82248006236136,0.06191000229086255,0.04958840545027298,0.042993469487430755
160613380,15.369589667006915,75.1243827,642.1267006915813,0.026664965420933634,-0.001144102,-0.001188046,0.005029881,-0.07637066,-0.5411493,-9.806236,93711.3611724841,35.98,2.4189314308880463,0.0019203269026420305,132.97046266944108,2.403836093112551,-0.18027317814574836,133.92383609311256,-0.01517573406575814,0.012197085388425287,-0.005330524891126853,-0.28170721125152587,2.1272860834283884,-0.3141292508414881,0.008034359928758679,0.011965640071241321,0.01,86.07395414842796,-303.1284203793648,204.78987028042613,0.07684105216637002,0.05963050378787273,0.0629520152616843
160613380,15.369589667006915,75.1243827,642.1267006915813,0.026664965420933634,-0.006661353,-0.01388371,0.004603779,-0.1440357,-0.3394742,-9.817637,93711.3611724841,35.98,2.4189314308880463,0.0019203269026420305,132.97046266944108,2.403836093112551,-0.18027317814574836,133.92383609311256,-0.01517573406575814,0.012197085388425287,-0.005330524891126853,-0.28170721125152587,2.1272860834283884,-0.3141292508414881,0.008034359928758679,0.011965640071241321,0.01,86.07395414842796,-303.1284203793648,204.78987028042613,0.07684105216637002,0.05963050378787273,0.0629520152616843
160653402,15.369589622650397,75.1243827,642.1222650396772,0.026886748016136896,-0.006642521,-0.01385555,-0.001816999,-0.2894348,-0.4182251,-9.805683,93711.32118555566,35.98,2.4190270703295385,0.0024226668628123814,132.97289113127513,2.4119490371912407,-0.1641528884262781,133.93584711157374,-0.023558599050137994,0.017228071291848328,-0.00978093742525299,-0.29166876197052116,2.136733944142234,-0.3140103657403704,-0.0020376184952601894,0.02407523699052038,0.018150473981040756,-166.0,-142.59385604035916,327.98976006726525,0.05451473171415993,0.03505806846233891,0.02187380916923477
160653402,15.369589622650397,75.1243827,642.1222650396772,0.026886748016136896,-0.002441745,-0.0004544837,-0.001222393,-0.2007216,-0.6180148,-9.786116,93711.32118555566,35.98,2.4190270703295385,0.0024226668628123814,132.97289113127513,2.4119490371912407,-0.1641528884262781,133.93584711157374,-0.023558599050137994,0.017228071291848328,-0.00978093742525299,-0.29166876197052116,2.136733944142234,-0.3140103657403704,-0.0020376184952601894,0.02407523699052038,0.018150473981040756,-166.0,-142.59385604035916,327.98976006726525,0.05451473171415993,0.03505806846233891,0.02187380916923477
160693392,15.36958958045472,75.1243827,642.1209772639808,0.026902273601927238,5.697863e-05,-0.002671173,-0.009891385,-0.05016661,-0.5026317,-9.80188,93710.55314714414,35.98,2.4196055686988536,0.003474737359520999,132.97389130134655,2.415951399175307,-0.15214580247407825,133.94785419752594,-0.024185029339926403,0.016456259173333068,-0.010296217956531739,-0.2939161500649974,2.1391516428342863,-0.3149591705181793,-0.006036458541658333,0.032072917083316665,0.03414583416663333,-166.0,-143.79472087925288,329.99120146542145,0.052895077495797645,0.0382786190826863,0.022216599460798046
160693392,15.36958958045472,75.1243827,642.1209772639808,0.026902273601927238,-0.007176116,-0.01308997,-0.009879746,-0.1275455,-0.3037168,-9.812256,93710.55314714414,35.98,2.4196055686988536,0.003474737359520999,132.97389130134655,2.415951399175307,-0.15214580247407825,133.94785419752594,-0.024185029339926403,0.016456259173333068,-0.010296217956531739,-0.2939161500649974,2.1391516428342863,-0.3149591705181793,-0.006036458541658333,0.032072917083316665,0.03414583416663333,-166.0,-143.79472087925288,329.99120146542145,0.052895077495797645,0.0382786190826863,0.022216599460798046
160733925,15.369589539937724,75.1243827,642.1230031137701,0.026699688622993916,-0.007373997,-0.01372197,0.008722185,-0.2526211,-0.3596931,-9.813332,93709.7862049241,35.98002770055401,2.420199188131578,0.00453376774249103,132.97490565334292,2.4200080948193157,-0.13998381036136873,133.96002428445794,-0.01776949827857464,0.011921264306462093,-0.0046588453590984055,-0.287463380815633,2.1341421699535212,-0.3164402498545654,-8.955969813583887e-05,0.03008955969813584,0.05,148.7490903274821,-343.2043264424807,169.64128913591108,0.07742108486280626,0.07662100863615917,0.07135267329055088
