TimeUS,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,BARO_Press,BARO_Temp,ATT_Roll,ATT_Pitch,ATT_Yaw,AHR2_Roll,AHR2_Pitch,AHR2_Yaw,XKF1_VN,XKF1_VE,XKF1_VD,XKF1_PN,XKF1_PE,XKF1_PD,XKF3_IVN,XKF3_IVE,XKF3_IVD,MAG_MagX,MAG_MagY,MAG_MagZ,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ
156714247,-0.002748343,-0.01803567,-0.0009449544,-0.006667286,-0.01117441,-9.799239,93636.15841826823,44.74,0.2312105083509345,1.078386431853505,6.250226744331089,0.5400155356822754,-0.51,3.9799689286354494,-0.3961370301247772,0.09013863565062388,-0.06522906991087343,0.0,0.0,0.6246097010695187,0.0,0.0,0.0,434.0041230131857,-39.995876986814324,89.99175397362865,0.062156176447969884,0.06006952924531685,0.07483617667473334
156714247,-0.001679822,-0.002236685,-2.894766e-05,0.003805251,0.03800388,-9.75505,93636.15841826823,44.74,0.2312105083509345,1.078386431853505,6.250226744331089,0.5400155356822754,-0.51,3.9799689286354494,-0.3961370301247772,0.09013863565062388,-0.06522906991087343,0.0,0.0,0.6246097010695187,0.0,0.0,0.0,434.0041230131857,-39.995876986814324,89.99175397362865,0.062156176447969884,0.06006952924531685,0.07483617667473334
156754444,-0.002916085,-0.01694696,-0.00143699,-0.001777139,-0.01031204,-9.799659,93635.96218100846,44.74,0.22904851591778583,1.0870444135914399,6.08004067515841,0.5440186627362719,-0.51,3.971962674527456,-0.40242090613828063,0.08982849281281431,-0.06541826028430875,0.0,0.0,0.5097563775938816,0.0,0.0,0.0,434.404443691989,-39.595556308011,89.191112616022,0.062375169694362284,0.059303631340563476,0.07479045250216605
156754444,-0.001727434,0.0003228991,-0.0007605976,0.006637173,0.04982638,-9.773957,93635.96218100846,44.74,0.22904851591778583,1.0870444135914399,6.08004067515841,0.5440186627362719,-0.51,3.971962674527456,-0.40242090613828063,0.08982849281281431,-0.06541826028430875,0.0,0.0,0.5097563775938816,0.0,0.0,0.0,434.404443691989,-39.595556308011,89.191112616022,0.062375169694362284,0.059303631340563476,0.07479045250216605
156794413,-0.000524677,-0.002252676,0.001275199,0.01291969,0.03854487,-9.805457,93635.7670568192,44.74,0.2268987864464193,1.0956532866935003,5.910819912445701,0.5479990837930966,-0.51,3.964001832413807,-0.40866913959808404,0.08952010912536472,-0.06560637755763352,0.0,0.0,0.39555450964359334,0.0,0.0,0.0,434.8024937258495,-39.1975062741505,88.395012548301,0.06259292079680918,0.058542077658570106,0.07474498768008127
156794413,-0.003193694,-0.01765464,-0.0009708863,-0.006571644,-0.004218349,-9.797934,93635.7670568192,44.74,0.2268987864464193,1.0956532866935003,5.910819912445701,0.5479990837930966,-0.51,3.964001832413807,-0.40866913959808404,0.08952010912536472,-0.06560637755763352,0.0,0.0,0.39555450964359334,0.0,0.0,0.0,434.8024937258495,-39.1975062741505,88.395012548301,0.06259292079680918,0.058542077658570106,0.07474498768008127
156834232,-0.0006536596,-0.001775853,0.0005061624,0.0187488,0.03966996,-9.809628,93635.77567562702,44.74,0.2253844532085321,1.1036362468724688,5.79448607605076,0.551973509138747,-0.5080264908612531,3.956052981722506,-0.3987320463818718,0.08662752461567705,-0.06875074345795608,0.0,0.0,0.2977038667990596,0.0,0.0,0.0,483.0070804248255,-42.2004720283217,-15.61557693461608,0.020065297898308306,0.01805934717534189,0.0213071877980472
156834232,-0.002809673,-0.01886778,-0.0008933696,-0.005334071,-0.009146024,-9.79347,93635.77567562702,44.74,0.2253844532085321,1.1036362468724688,5.79448607605076,0.551973509138747,-0.5080264908612531,3.956052981722506,-0.3987320463818718,0.08662752461567705,-0.06875074345795608,0.0,0.0,0.2977038667990596,0.0,0.0,0.0,483.0070804248255,-42.2004720283217,-15.61557693461608,0.020065297898308306,0.01805934717534189,0.0213071877980472
156874264,-0.002987674,-0.01768727,-0.00128041,-0.00591893,-0.009532844,-9.806672,93635.98785371415,44.74,0.2244948932409324,1.1110630577805778,5.730243681306813,0.5559783511239609,-0.5040216488760392,3.9480432977520783,-0.41442656885298385,0.0879369721166525,-0.06782209157100695,0.0,0.0,0.21941816789855437,0.0,0.0,0.0,458.98643918635116,-40.599095945756744,37.2298337900274,0.04367487184698727,0.038535187136926136,0.04867613174826679
156874264,-0.000335062,0.001009708,-0.0007284415,-0.0001162442,0.05570226,-9.803023,93635.98785371415,44.74,0.2244948932409324,1.1110630577805778,5.730243681306813,0.5559783511239609,-0.5040216488760392,3.9480432977520783,-0.41442656885298385,0.0879369721166525,-0.06782209157100695,0.0,0.0,0.21941816789855437,0.0,0.0,0.0,458.98643918635116,-40.599095945756744,37.2298337900274,0.04367487184698727,0.038535187136926136,0.04867613174826679
