TimeUS,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,BARO_Press,BARO_Temp,ATT_Roll,ATT_Pitch,ATT_Yaw,AHR2_Roll,AHR2_Pitch,AHR2_Yaw,XKF1_VN,XKF1_VE,XKF1_VD,XKF1_PN,XKF1_PE,XKF1_PD,XKF3_IVN,XKF3_IVE,XKF3_IVD,MAG_MagX,MAG_MagY,MAG_MagZ,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ
90541458,-0.00989246,-0.01379893,0.001850866,0.2503331,0.9780464,-9.823262,93438.92,33.26,-5.643386,1.462683,160.5491,-6.21,0.24,164.49,-0.03095821,0.004939541,-0.05145832,0.0,0.0,-0.9671491,0.0,0.0,0.0,-160.0,-69.0,268.0,0.01797915,0.01616528,0.01129637
90541458,8.62574e-05,0.001478216,0.002176485,0.2728081,1.038581,-9.808508,93438.92,33.26,-5.643386,1.462683,160.5491,-6.21,0.24,164.49,-0.03095821,0.004939541,-0.05145832,0.0,0.0,-0.9671491,0.0,0.0,0.0,-160.0,-69.0,268.0,0.01797915,0.01616528,0.01129637
90581476,-0.01117256,-0.01397043,-0.005123792,0.2721918,0.9594414,-9.818849,93438.92,33.26,-5.643386,1.462683,160.5491,-6.21,0.24,164.49,-0.03095821,0.004939541,-0.05145832,0.0,0.0,-0.9671491,0.0,0.0,0.0,-160.0,-69.0,268.0,0.01797915,0.01616528,0.01129637
90581476,-0.002377967,0.0002174222,-0.004063199,0.2784727,0.9996283,-9.791422,93438.92,33.26,-5.643386,1.462683,160.5491,-6.21,0.24,164.49,-0.03095821,0.004939541,-0.05145832,0.0,0.0,-0.9671491,0.0,0.0,0.0,-160.0,-69.0,268.0,0.01797915,0.01616528,0.01129637
90621694,-0.009407748,-0.01401514,0.002681186,0.2716161,0.9759172,-9.808254,93438.91800316132,33.26199683867224,-5.643116063693693,1.462620829239239,160.5516623093093,-6.21,0.24,164.49197309147698,-0.0022846932791849234,0.0026807462880779464,-0.05008055953034032,0.0,0.0,-0.9514854729107897,0.0,0.0,0.0,-160.0,-69.0,268.0,0.05490042492957746,0.04870103282832128,0.06186112137419109
90621694,-0.0006191834,-0.001213147,0.002424167,0.2876073,1.011619,-9.791533,93438.91800316132,33.26199683867224,-5.643116063693693,1.462620829239239,160.5516623093093,-6.21,0.24,164.49197309147698,-0.0022846932791849234,0.0026807462880779464,-0.05008055953034032,0.0,0.0,-0.9514854729107897,0.0,0.0,0.0,-160.0,-69.0,268.0,0.05490042492957746,0.04870103282832128,0.06186112137419109
90661467,-0.003171584,-0.003884133,-0.001310787,0.2517389,1.021784,-9.780224,93438.91402419016,33.265975809840135,-5.642575007567567,1.462496215135135,160.55679816216218,-6.21,0.24,164.4959546118886,-0.01685711012094112,0.0038104027739031274,-0.05062609250105036,0.0,0.0,-0.9601079295600504,0.0,0.0,0.0,-160.0,-69.0,268.0,0.03548904864714603,0.03126540161661291,0.0362525900760323
90661467,-0.01038021,-0.01354888,-0.003154984,0.2569683,0.9624729,-9.827861,93438.91402419016,33.265975809840135,-5.642575007567567,1.462496215135135,160.55679816216218,-6.21,0.24,164.4959546118886,-0.01685711012094112,0.0038104027739031274,-0.05062609250105036,0.0,0.0,-0.9601079295600504,0.0,0.0,0.0,-160.0,-69.0,268.0,0.03548904864714603,0.03126540161661291,0.0362525900760323
90701968,-0.0006740138,-0.0003200302,0.001677899,0.3130617,1.030465,-9.783725,93438.91495149134,33.27,-5.642026154593435,1.4623729556630511,160.56203433785018,-6.2099909862089,0.24000901379110037,164.5000090137911,0.005414312074632986,0.0015410735329113164,-0.050467460387715504,0.0,0.0,-0.9497299935447417,0.0,0.0,0.0,-160.00645458736744,-69.00322729368372,267.99354541263256,0.06535801759932697,0.055669186408204556,0.0674225447500676
90701968,-0.01002828,-0.01381055,-0.000299703,0.2916197,0.9768878,-9.820151,93438.91495149134,33.27,-5.642026154593435,1.4623729556630511,160.56203433785018,-6.2099909862089,0.24000901379110037,164.5000090137911,0.005414312074632986,0.0015410735329113164,-0.050467460387715504,0.0,0.0,-0.9497299935447417,0.0,0.0,0.0,-160.00645458736744,-69.00322729368372,267.99354541263256,0.06535801759932697,0.055669186408204556,0.0674225447500676
