TimeUS,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,BARO_Press,BARO_Temp,ATT_Roll,ATT_Pitch,ATT_Yaw,AHR2_Roll,AHR2_Pitch,AHR2_Yaw,XKF1_VN,XKF1_VE,XKF1_VD,XKF1_PN,XKF1_PE,XKF1_PD,XKF3_IVN,XKF3_IVE,XKF3_IVD,MAG_MagX,MAG_MagY,MAG_MagZ,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ
167769850,-0.002888092,-0.0112019,-0.0007178627,0.1673487,0.3256683,-9.841053,93612.91,37.57,-1.920479,0.9689969,316.9399,-1.62,0.88,317.78,-0.005106627,-0.002006998,0.0174459,0.0,0.0,0.03275103,0.0,0.0,0.0,54.0,49.0,239.0,0.06751963,0.06771699,0.07725617
167769850,-0.0003653211,-0.001846948,0.0007746516,0.1539625,0.2849788,-9.804058,93612.91,37.57,-1.920479,0.9689969,316.9399,-1.62,0.88,317.78,-0.005106627,-0.002006998,0.0174459,0.0,0.0,0.03275103,0.0,0.0,0.0,54.0,49.0,239.0,0.06751963,0.06771699,0.07725617
167810011,-0.002659893,-0.01196776,-0.001436787,0.1725961,0.3268493,-9.843356,93612.91,37.57,-1.920479,0.9689969,316.9399,-1.62,0.88,317.78,-0.005106627,-0.002006998,0.0174459,0.0,0.0,0.03275103,0.0,0.0,0.0,54.0,49.0,239.0,0.06751963,0.06771699,0.07725617
167810011,-0.001514676,0.0007574423,-0.0008118518,0.1598527,0.2815397,-9.804151,93612.91,37.57,-1.920479,0.9689969,316.9399,-1.62,0.88,317.78,-0.005106627,-0.002006998,0.0174459,0.0,0.0,0.03275103,0.0,0.0,0.0,54.0,49.0,239.0,0.06751963,0.06771699,0.07725617
167849896,-0.002269714,-0.01167386,-0.0006952291,0.1668791,0.3264357,-9.844119,93612.57147894015,37.57,-1.9203115328450355,0.9691663373567877,316.9392892374349,-1.62,0.88,317.7761090770862,0.0009469050360067595,-0.006720201893279604,0.013795632117509424,0.0,0.0,0.0288768812088912,0.0,0.0,0.0,54.59575149017882,48.602832339880784,239.0,0.01987021276805346,0.019057605912731198,0.022554111708783898
167849896,-0.0006310528,0.0003087664,-0.0008072994,0.1621037,0.2732543,-9.793016,93612.57147894015,37.57,-1.9203115328450355,0.9691663373567877,316.9392892374349,-1.62,0.88,317.7761090770862,0.0009469050360067595,-0.006720201893279604,0.013795632117509424,0.0,0.0,0.0288768812088912,0.0,0.0,0.0,54.59575149017882,48.602832339880784,239.0,0.01987021276805346,0.019057605912731198,0.022554111708783898
167889870,-0.002371078,-0.01181537,-0.0009672736,0.1643562,0.3302411,-9.841934,93611.88776628625,37.57,-1.9199715464533367,0.969510323588389,316.9380492870651,-1.62,0.88,317.76811155792967,-0.0018518557339439446,-0.00505221780432761,0.015398069542541172,0.0,0.0,0.031542667244148025,0.0,0.0,0.0,55.795115413849665,47.80325639076689,239.0,0.0425561037612012,0.043759572542058874,0.051021137935398676
167889870,-0.00201468,6.418717e-05,-0.000116063,0.1571397,0.2695299,-9.819341,93611.88776628625,37.57,-1.9199715464533367,0.969510323588389,316.9380492870651,-1.62,0.88,317.76811155792967,-0.0018518557339439446,-0.00505221780432761,0.015398069542541172,0.0,0.0,0.031542667244148025,0.0,0.0,0.0,55.795115413849665,47.80325639076689,239.0,0.0425561037612012,0.043759572542058874,0.051021137935398676
167930504,-0.002710273,-0.01176787,-0.0006803838,0.1669389,0.3265136,-9.840912,93611.20532772219,37.57,-1.9196303386683995,0.9698669252984105,316.936795693292,-1.62,0.8800090016202916,317.7600090016203,0.002142899053597489,-0.007311425302093121,0.012506290821055156,0.0,0.0,0.028553976160012793,0.0,0.0,0.0,56.995239666776676,47.01428099966998,239.0,0.008427875810009101,0.006648088219124103,0.0076185756097370706
167930504,0.0005655726,-0.001351852,0.0007050917,0.1593405,0.2726128,-9.792724,93611.20532772219,37.57,-1.9196303386683995,0.9698669252984105,316.936795693292,-1.62,0.8800090016202916,317.7600090016203,0.002142899053597489,-0.007311425302093121,0.012506290821055156,0.0,0.0,0.028553976160012793,0.0,0.0,0.0,56.995239666776676,47.01428099966998,239.0,0.008427875810009101,0.006648088219124103,0.0076185756097370706
167969891,-0.002353861,-0.01107218,-0.00101387,0.1707247,0.3310612,-9.842011,93611.70141044992,37.57,-1.9197772081175648,0.9709668317844646,316.9363231910427,-1.62,0.8839484107139285,317.7639484107139,-0.0005904753597589011,-0.005922700674816577,0.013904359634353571,0.0,0.0,0.031094890814058095,0.0,0.0,0.0,56.60134209394658,48.195973718160275,239.0,0.03076759141879607,0.03084718701301143,0.03398000648335317
167969891,-0.0005867509,0.001365627,0.0003419294,0.1631211,0.2763079,-9.810657,93611.70141044992,37.57,-1.9197772081175648,0.9709668317844646,316.9363231910427,-1.62,0.8839484107139285,317.7639484107139,-0.0005904753597589011,-0.005922700674816577,0.013904359634353571,0.0,0.0,0.031094890814058095,0.0,0.0,0.0,56.60134209394658,48.195973718160275,239.0,0.03076759141879607,0.03084718701301143,0.03398000648335317
