TimeUS,GPS_Lat,GPS_Lng,GPS_Alt,GPS_Spd,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,BARO_Press,BARO_Temp,ATT_Roll,ATT_Pitch,ATT_Yaw,AHR2_Roll,AHR2_Pitch,AHR2_Yaw,XKF1_VN,XKF1_VE,XKF1_VD,XKF1_PN,XKF1_PE,XKF1_PD,XKF3_IVN,XKF3_IVE,XKF3_IVD,MAG_MagX,MAG_MagY,MAG_MagZ,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ
22450499,15.3693145,75.1237252,658.81,0.0,-0.001248999,-0.01763866,-0.001272911,-0.7003285,0.3919388,-9.730632,93645.37292767371,36.97,-2.2938324999249318,-4.0648470312084,95.21842117767169,-3.011560727301935,-4.742292848465377,97.32065551550687,-0.007057351094776112,-0.028256153370072912,0.024631339967594493,0.0,0.0,-0.01797229412230079,0.0,0.0,0.0,-64.40562980153649,-265.39624679897565,122.54745518565942,0.010808109623816892,0.008437016708136567,0.019381522769125654
22450499,15.3693145,75.1237252,658.81,0.0,0.002418136,-0.003684794,-0.0003377827,-0.7401043,0.4823841,-9.780277,93645.37292767371,36.97,-2.2938324999249318,-4.0648470312084,95.21842117767169,-3.011560727301935,-4.742292848465377,97.32065551550687,-0.007057351094776112,-0.028256153370072912,0.024631339967594493,0.0,0.0,-0.01797229412230079,0.0,0.0,0.0,-64.40562980153649,-265.39624679897565,122.54745518565942,0.010808109623816892,0.008437016708136567,0.019381522769125654
22490416,15.3693145,75.1237252,658.81,0.0,-0.002837938,-0.01404052,-0.001853773,-0.6858411,0.3974338,-9.71287,93645.84424991996,36.97,-2.2939391753896046,-4.068398884695073,95.30124448788398,-3.0356068714169537,-4.7262620857220305,97.61321693557294,-0.006863320292029645,-0.027104998879209467,0.024874435906904174,0.0,0.0,-0.010263028410609805,0.0,0.0,0.0,-63.20773647567221,-266.19484234955183,133.727792893726,0.010769831400237124,0.008588821308602777,0.01802226080381006
22490416,15.3693145,75.1237252,658.81,0.0,-0.0009636263,-0.002062784,-0.0001154394,-0.737829,0.480583,-9.779435,93645.84424991996,36.97,-2.2939391753896046,-4.068398884695073,95.30124448788398,-3.0356068714169537,-4.7262620857220305,97.61321693557294,-0.006863320292029645,-0.027104998879209467,0.024874435906904174,0.0,0.0,-0.010263028410609805,0.0,0.0,0.0,-63.20773647567221,-266.19484234955183,133.727792893726,0.010769831400237124,0.008588821308602777,0.01802226080381006
22530984,15.3693145,75.1237252,658.81,0.0,-0.006220351,-0.009588837,-0.0005695397,-0.702194,0.3903523,-9.739586,93646.32127050207,36.97,-2.2940427104328958,-4.072006900820992,95.38556498145019,-3.0600300105036764,-4.709977492122243,97.91050267593657,-0.026967560894506748,0.018458391760821938,0.0015256633415300274,0.0,0.0,-0.017571310418671653,0.0,0.0,0.0,-82.79959370340349,-106.50101574149129,424.95918020154716,0.07140622996480206,0.063556761943151,0.07302460191947893
22530984,15.3693145,75.1237252,658.81,0.0,-0.002661064,0.005186558,0.0008789687,-0.7599796,0.4723824,-9.792537,93646.32127050207,36.97,-2.2940427104328958,-4.072006900820992,95.38556498145019,-3.0600300105036764,-4.709977492122243,97.91050267593657,-0.026967560894506748,0.018458391760821938,0.0015256633415300274,0.0,0.0,-0.017571310418671653,0.0,0.0,0.0,-82.79959370340349,-106.50101574149129,424.95918020154716,0.07140622996480206,0.063556761943151,0.07302460191947893
22570923,15.3693145,75.1237252,658.81,0.0,0.002153776,-0.005059997,-0.0008302239,-0.7451809,0.4737008,-9.763041,93646.50512043551,36.97,-2.293267502194978,-4.075241927470725,95.49489690063099,-3.0760112039213725,-4.69799159705897,98.17818766568298,-0.01859007286029272,0.001751708164047263,0.011423259466521275,0.0,0.0,-0.006307276998269289,0.0,0.0,0.0,-58.01932410659782,-168.45168973350548,296.26165100523383,0.046389828793394636,0.04179353455715414,0.052786275195349626
22570923,15.3693145,75.1237252,658.81,0.0,-0.0004218161,-0.01764923,-0.001838411,-0.6954346,0.395303,-9.720239,93646.50512043551,36.97,-2.293267502194978,-4.075241927470725,95.49489690063099,-3.0760112039213725,-4.69799159705897,98.17818766568298,-0.01859007286029272,0.001751708164047263,0.011423259466521275,0.0,0.0,-0.006307276998269289,0.0,0.0,0.0,-58.01932410659782,-168.45168973350548,296.26165100523383,0.046389828793394636,0.04179353455715414,0.052786275195349626
22610411,15.3693145,75.1237252,658.81,0.0,-0.003247891,0.003593796,0.0004703928,-0.7654403,0.4846236,-9.784702,93646.68689429495,36.97,-2.2925010477795222,-4.078440423485765,95.6029942196578,-3.091811934176962,-4.686141049367278,98.44284989746411,-0.010307185269340432,-0.014766319875448929,0.02120908975229844,0.0,0.0,0.004829560471493313,0.0,0.0,0.0,-33.5188787815105,-229.70280304622375,169.01740270397391,0.02165591834354521,0.020276062336561644,0.03277648412190217
22610411,15.3693145,75.1237252,658.81,0.0,-0.00547294,-0.008650007,-0.0006090325,-0.6968344,0.3943287,-9.722271,93646.68689429495,36.97,-2.2925010477795222,-4.078440423485765,95.6029942196578,-3.091811934176962,-4.686141049367278,98.44284989746411,-0.010307185269340432,-0.014766319875448929,0.02120908975229844,0.0,0.0,0.004829560471493313,0.0,0.0,0.0,-33.5188787815105,-229.70280304622375,169.01740270397391,0.02165591834354521,0.020276062336561644,0.03277648412190217
22650625,15.3693145,75.1237252,658.81,0.0,-0.0006202041,0.003093358,0.0004620931,-0.7445379,0.4829452,-9.793579,93646.72804315007,36.97,-2.293060933809092,-4.079867884522232,95.7024619632018,-3.096066243103826,-4.681966878448087,98.55443058017487,-0.02149021268673699,0.010383183814027896,0.006314352181828725,0.0,0.0,-0.006395290363245514,0.0,0.0,0.0,-66.9808047988003,-135.0495876030992,352.70050487378154,0.057796953510018324,0.055501043989424,0.0681674706821622
22650625,15.3693145,75.1237252,658.81,0.0,-0.006123372,-0.008626544,-0.001102832,-0.7035,0.3874588,-9.755873,93646.72804315007,36.97,-2.293060933809092,-4.079867884522232,95.7024619632018,-3.096066243103826,-4.681966878448087,98.55443058017487,-0.02149021268673699,0.010383183814027896,0.006314352181828725,0.0,0.0,-0.006395290363245514,0.0,0.0,0.0,-66.9808047988003,-135.0495876030992,352.70050487378154,0.057796953510018324,0.055501043989424,0.0681674706821622
22690441,15.3693145,75.1237252,658.81,0.0,0.002861552,-0.004773311,-0.001962931,-0.7621946,0.4827467,-9.79153,93646.62454535457,36.97,-2.2949753210273993,-4.079424607050663,95.79017296299249,-3.088136190722779,-4.68593190463861,98.50288523969806,-0.013617777959306104,-0.00493764991851222,0.01702848383086537,0.0,0.0,0.006886700626905962,0.0,0.0,0.0,-43.097175706073486,-196.7489627593102,228.9036940764809,0.034115609952895955,0.03296193224157505,0.04624659694172244
22690441,15.3693145,75.1237252,658.81,0.0,-0.0001153736,-0.01852868,-0.001615004,-0.7035597,0.4015513,-9.721416,93646.62454535457,36.97,-2.2949753210273993,-4.079424607050663,95.79017296299249,-3.088136190722779,-4.68593190463861,98.50288523969806,-0.013617777959306104,-0.00493764991851222,0.01702848383086537,0.0,0.0,0.006886700626905962,0.0,0.0,0.0,-43.097175706073486,-196.7489627593102,228.9036940764809,0.034115609952895955,0.03296193224157505,0.04624659694172244
22731349,15.3693145,75.1237252,658.81,0.0,-0.002412023,0.001529511,0.0005932029,-0.7421366,0.4791423,-9.78526,93646.50808399396,36.97,-2.29692249102878,-4.07900883117248,95.87994945771284,-3.079971376345814,-4.690022898923349,98.44990840430661,-0.024307053788277164,0.018075364455796935,0.00023383724195767143,0.0,0.0,-0.009569066423925542,0.0,0.0,0.0,-78.00735771910708,-103.01471543821415,415.00735771910706,0.07550772461453502,0.0671487088380826,0.08392999353655843
22731349,15.3693145,75.1237252,658.81,0.0,-0.00577789,-0.01002411,-0.001289119,-0.6923553,0.3912006,-9.71909,93646.50808399396,36.97,-2.29692249102878,-4.07900883117248,95.87994945771284,-3.079971376345814,-4.690022898923349,98.44990840430661,-0.024307053788277164,0.018075364455796935,0.00023383724195767143,0.0,0.0,-0.009569066423925542,0.0,0.0,0.0,-78.00735771910708,-103.01471543821415,415.00735771910706,0.07550772461453502,0.0671487088380826,0.08392999353655843
22770938,15.3693145,75.1237252,658.81,0.0,-0.006398829,-0.008794148,-0.00107071,-0.7114974,0.3874126,-9.775008,93645.82340654398,36.97,-2.295752126219243,-4.084749418917834,95.91415462067997,-3.0600909930901494,-4.705927205527881,98.38629117788848,-0.023748445466524038,0.01818407025263179,6.228302205804433e-05,0.0,0.0,-0.008399287009137533,0.0,0.0,0.0,-78.40312503124032,-103.80625006248063,415.40312503124034,0.07632580347028937,0.06698466296774906,0.0820108925734482
