TimeUS,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,BARO_Press,BARO_Temp,ATT_Roll,ATT_Pitch,ATT_Yaw,AHR2_Roll,AHR2_Pitch,AHR2_Yaw,XKF1_VN,XKF1_VE,XKF1_VD,XKF1_PN,XKF1_PE,XKF1_PD,XKF3_IVN,XKF3_IVE,XKF3_IVD,MAG_MagX,MAG_MagY,MAG_MagZ,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ
194788593,-0.0003365191,0.0008985269,-0.0002304642,0.1591333,0.2665143,-9.784902,93607.54,36.08,-1.90221,0.9535834,316.1296,-1.6,0.87,316.45,0.006175328,-0.005202023,0.004373402,0.0,0.0,-0.08441097,0.0,0.0,0.0,56.0,51.0,237.0,0.009209136,0.008527218,0.00879254
194788593,-0.006457429,-0.01528402,-0.0007775339,0.1602961,0.3257835,-9.836684,93607.54,36.08,-1.90221,0.9535834,316.1296,-1.6,0.87,316.45,0.006175328,-0.005202023,0.004373402,0.0,0.0,-0.08441097,0.0,0.0,0.0,56.0,51.0,237.0,0.009209136,0.008527218,0.00879254
194828631,-0.001147802,-0.0001436602,-0.0002334554,0.1513826,0.2713127,-9.810719,93607.31088223241,36.08,-1.9021973970214892,0.9532847487936031,316.1297575372314,-1.6,0.87,316.4480496950305,0.005522884937051745,-0.0013199181034500005,0.004547619703874123,0.0,0.0,-0.08287987214192116,0.0,0.0,0.0,55.60360864955692,50.60360864955692,237.19819567522154,0.06543438570026192,0.0686779155908991,0.07285794545934382
194828631,-0.007156016,-0.01532196,-0.0006371927,0.166802,0.3308826,-9.832917,93607.31088223241,36.08,-1.9021973970214892,0.9532847487936031,316.1297575372314,-1.6,0.87,316.4480496950305,0.005522884937051745,-0.0013199181034500005,0.004547619703874123,0.0,0.0,-0.08287987214192116,0.0,0.0,0.0,55.60360864955692,50.60360864955692,237.19819567522154,0.06543438570026192,0.0686779155908991,0.07285794545934382
194868623,-0.006633342,-0.01572536,-0.0008782263,0.1770135,0.3214508,-9.834215,93606.847220773,36.08,-1.9021718149325337,0.9526785332293853,316.13007731334335,-1.6,0.87,316.4440508949105,0.005522142470216363,-0.0013600245137489872,0.004387107654899921,0.0,0.0,-0.0832405526096568,0.0,0.0,0.0,54.80362465243744,49.80362465243744,237.59818767378127,0.06435586022052503,0.06757760187916109,0.07327773072995182
194868623,-3.911121e-06,0.0008901981,-0.001200189,0.1660356,0.2809693,-9.797826,93606.847220773,36.08,-1.9021718149325337,0.9526785332293853,316.13007731334335,-1.6,0.87,316.4440508949105,0.005522142470216363,-0.0013600245137489872,0.004387107654899921,0.0,0.0,-0.0832405526096568,0.0,0.0,0.0,54.80362465243744,49.80362465243744,237.59818767378127,0.06435586022052503,0.06757760187916109,0.07327773072995182
194909272,-0.006512797,-0.01528026,-0.001481252,0.1755535,0.3277981,-9.830982,93606.38283633308,36.080035016457735,-1.9021475740868572,0.9520643227918004,316.13039765499167,-1.6,0.87,316.44,0.0067424209652163485,-0.005511139073015683,0.004323845440223096,0.0,0.0,-0.08533634181294791,0.0,0.0,0.0,54.00949772054707,48.99050227945293,238.00949772054707,0.009411337377572448,0.008740356038519229,0.00888023358603828
194909272,-0.001717025,-0.0003441012,-0.001779916,0.1514254,0.2672036,-9.776598,93606.38283633308,36.080035016457735,-1.9021475740868572,0.9520643227918004,316.13039765499167,-1.6,0.87,316.44,0.0067424209652163485,-0.005511139073015683,0.004323845440223096,0.0,0.0,-0.08533634181294791,0.0,0.0,0.0,54.00949772054707,48.99050227945293,238.00949772054707,0.009411337377572448,0.008740356038519229,0.00888023358603828
194949118,-0.006649788,-0.0159473,-0.00089092,0.1695415,0.3254906,-9.82938,93606.70574069813,36.08402149010035,-1.9023616391548366,0.951727439385936,316.13007874986243,-1.6,0.87,316.44,0.006265893918288404,-0.0034306522723859785,0.0038965759781102883,0.0,0.0,-0.08508676813817506,0.0,0.0,0.0,54.80622650563865,48.19377349436135,238.80622650563865,0.03266491183872323,0.03150042534601308,0.033567563170066594
194949118,-0.000778869,0.00108858,-0.001338503,0.1237623,0.2809533,-9.820588,93606.70574069813,36.08402149010035,-1.9023616391548366,0.951727439385936,316.13007874986243,-1.6,0.87,316.44,0.006265893918288404,-0.0034306522723859785,0.0038965759781102883,0.0,0.0,-0.08508676813817506,0.0,0.0,0.0,54.80622650563865,48.19377349436135,238.80622650563865,0.03266491183872323,0.03150042534601308,0.033567563170066594
194988617,-0.006729259,-0.01557426,-0.001291482,0.1715492,0.3222537,-9.832463,93607.02583304154,36.08797324742629,-1.9025738400312133,0.9513934897385875,316.1297626219274,-1.6,0.87,316.44,0.005793516720411406,-0.0013682834489639872,0.00347302740400012,0.0,0.0,-0.08483936788269514,0.0,0.0,0.0,55.59601695593058,47.40398304406942,239.59601695593057,0.055715981899482014,0.05406228795648087,0.05803990245731085
194988617,-0.001584512,-0.00177041,-0.001080281,0.1539285,0.2866657,-9.800134,93607.02583304154,36.08797324742629,-1.9025738400312133,0.9513934897385875,316.1297626219274,-1.6,0.87,316.44,0.005793516720411406,-0.0013682834489639872,0.00347302740400012,0.0,0.0,-0.08483936788269514,0.0,0.0,0.0,55.59601695593058,47.40398304406942,239.59601695593057,0.055715981899482014,0.05406228795648087,0.05803990245731085
195028627,-0.006698207,-0.01578753,-0.0009957345,0.1745387,0.3248797,-9.830803,93606.95895705032,36.09,-1.9025019333333333,0.9506674588695652,316.1300329855072,-1.6,0.87,316.443898033882,0.006862087262560114,-0.005802666086783511,0.004686249330427219,0.0,0.0,-0.08628691578400104,0.0,0.0,0.0,55.603923568407474,47.396076431592526,239.20784713681496,0.00948802081426,0.00784793885976,0.0083740467205
195028627,-0.0008881575,-0.001299135,-0.001342203,0.1584849,0.2725266,-9.788527,93606.95895705032,36.09,-1.9025019333333333,0.9506674588695652,316.1300329855072,-1.6,0.87,316.443898033882,0.006862087262560114,-0.005802666086783511,0.004686249330427219,0.0,0.0,-0.08628691578400104,0.0,0.0,0.0,55.603923568407474,47.396076431592526,239.20784713681496,0.00948802081426,0.00784793885976,0.0083740467205
195068658,-0.006389487,-0.01630514,-0.0007082071,0.1694955,0.3263938,-9.829967,93606.49070673039,36.09,-1.902133832183908,0.9495407092533733,316.1309132273863,-1.6,0.87,316.4519047142828,0.0068918446571551405,-0.005796368005259,0.004792951302742479,0.0,0.0,-0.08649732277677241,0.0,0.0,0.0,54.80339162692104,48.19660837307896,237.60678325384208,0.01009776780223,0.00764914971748,0.00866286037775
195068658,-0.001097945,0.0001930824,-0.0005675339,0.1535868,0.2932592,-9.803746,93606.49070673039,36.09,-1.902133832183908,0.9495407092533733,316.1309132273863,-1.6,0.87,316.4519047142828,0.0068918446571551405,-0.005796368005259,0.004792951302742479,0.0,0.0,-0.08649732277677241,0.0,0.0,0.0,54.80339162692104,48.19660837307896,237.60678325384208,0.01009776780223,0.00764914971748,0.00866286037775
195109301,-0.006565499,-0.01588506,-0.001268653,0.1555023,0.3312606,-9.829494,93606.02329590562,36.0899598060291,-1.9017629151239959,0.9484014285015717,316.1318012574223,-1.6,0.87,316.4599831527319,0.005148614074526641,0.0002045696477152636,0.0030888540092870584,0.0,0.0,-0.08543227624864896,0.0,0.0,0.0,54.01407534863248,49.0,236.01876713150997,0.06485693351123342,0.06201796171549945,0.07118422498710623
195109301,-0.003231237,-0.003037034,-0.001720613,0.1411917,0.2795375,-9.794444,93606.02329590562,36.0899598060291,-1.9017629151239959,0.9484014285015717,316.1318012574223,-1.6,0.87,316.4599831527319,0.005148614074526641,0.0002045696477152636,0.0030888540092870584,0.0,0.0,-0.08543227624864896,0.0,0.0,0.0,54.01407534863248,49.0,236.01876713150997,0.06485693351123342,0.06201796171549945,0.07118422498710623
195149178,-0.007119385,-0.01625944,-0.001359017,0.1602366,0.3307121,-9.834886,93606.35023826426,36.08597270409439,-1.9017521703607605,0.9478733432862632,316.1319604390998,-1.6,0.87,316.4560078952877,0.00589794961206517,-0.0022852120491653654,0.0037514976575797605,0.0,0.0,-0.08636159424162364,0.0,0.0,0.0,55.21084011924531,49.0,237.61445349232707,0.043087143892561894,0.040441024062324867,0.04599801541537281
195149178,-0.0002854377,-0.0007690119,-0.0008607721,0.1453854,0.2740309,-9.812221,93606.35023826426,36.08597270409439,-1.9017521703607605,0.9478733432862632,316.1319604390998,-1.6,0.87,316.4560078952877,0.00589794961206517,-0.0022852120491653654,0.0037514976575797605,0.0,0.0,-0.08636159424162364,0.0,0.0,0.0,55.21084011924531,49.0,237.61445349232707,0.043087143892561894,0.040441024062324867,0.04599801541537281
195188636,-0.001332341,-0.001973852,0.0003010144,0.1492448,0.2877372,-9.80189,93606.6737453382,36.08202749587562,-1.9017415384960832,0.9473508068260067,316.1321179482062,-1.6,0.87,316.4520744071057,0.006639411648833113,-0.004748832837978863,0.004407178703654778,0.0,0.0,-0.0872811476023778,0.0,0.0,0.0,56.395030111442345,49.0,239.19337348192312,0.021546096201573578,0.01909080198145212,0.021076445154785066
195188636,-0.00641085,-0.01584657,-0.001314397,0.1746157,0.3235793,-9.832463,93606.6737453382,36.08202749587562,-1.9017415384960832,0.9473508068260067,316.1321179482062,-1.6,0.87,316.4520744071057,0.006639411648833113,-0.004748832837978863,0.004407178703654778,0.0,0.0,-0.0872811476023778,0.0,0.0,0.0,56.395030111442345,49.0,239.19337348192312,0.021546096201573578,0.01909080198145212,0.021076445154785066
