TimeUS,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,BARO_Press,BARO_Temp,ATT_Roll,ATT_Pitch,ATT_Yaw,AHR2_Roll,AHR2_Pitch,AHR2_Yaw,XKF1_VN,XKF1_VE,XKF1_VD,XKF1_PN,XKF1_PE,XKF1_PD,XKF3_IVN,XKF3_IVE,XKF3_IVD,MAG_MagX,MAG_MagY,MAG_MagZ,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ
150241306,0.005572222,-0.0115859,0.0004978564,0.1096078,-0.0628815,-9.801243,93644.28879587958,35.16003440344034,0.13975403211056883,0.12026323553884312,4.35474578338267,0.24933158584534731,0.340170380078637,5.400117955439057,0.052965552524686606,0.04754209459696057,0.019274785705581624,0.0,0.0,0.022391638344113732,0.0,0.0,0.0,439.03271770976033,-46.98773085883988,47.06134570580059,0.10425580234410774,0.09226214415702703,0.07419483397466532
150241306,0.008746917,0.002325109,0.001078718,0.1332803,-0.006265433,-9.788199,93644.28879587958,35.16003440344034,0.13975403211056883,0.12026323553884312,4.35474578338267,0.24933158584534731,0.340170380078637,5.400117955439057,0.052965552524686606,0.04754209459696057,0.019274785705581624,0.0,0.0,0.022391638344113732,0.0,0.0,0.0,439.03271770976033,-46.98773085883988,47.06134570580059,0.10425580234410774,0.09226214415702703,0.07419483397466532
150281035,0.003798022,-0.01231606,-0.004110534,-0.0001614379,0.05653971,-9.805352,93644.14973047304,35.16400770077008,-0.06452407697115772,0.17040508597087767,4.386610593277462,0.046618410653006925,0.39184236591197863,5.435890868708293,0.0538628961802047,0.04760083372054866,0.01959271548487789,0.0,0.0,0.013486629171378548,0.0,0.0,0.0,442.210815242933,-45.79594428390013,53.020278580499365,0.10199761537407144,0.121737228319053,0.10668457710680757
150281035,0.007408193,0.002216307,-0.004285296,0.0001035569,0.1069894,-9.776448,93644.14973047304,35.16400770077008,-0.06452407697115772,0.17040508597087767,4.386610593277462,0.046618410653006925,0.39184236591197863,5.435890868708293,0.0538628961802047,0.04760083372054866,0.01959271548487789,0.0,0.0,0.013486629171378548,0.0,0.0,0.0,442.210815242933,-45.79594428390013,53.020278580499365,0.10199761537407144,0.121737228319053,0.10668457710680757
150321050,-0.20287,0.04110248,0.02323779,0.1381121,-0.03793321,-9.757005,93644.0096639664,35.1680096009601,-0.2702727375190016,0.22090789613569084,4.418704790663253,-0.1575540504036897,0.44388632657348953,5.471921303012416,0.054766699607815675,0.04765999569367602,0.01991293396806499,0.0,0.0,0.004517514870817283,0.0,0.0,0.0,445.4117911746178,-44.59557830951833,59.02210845240833,0.09972317223163137,0.15142449688215476,0.13940820648163885
150321050,-0.2016318,0.05323482,0.02382267,0.1630348,0.02150522,-9.710683,93644.0096639664,35.1680096009601,-0.2702727375190016,0.22090789613569084,4.418704790663253,-0.1575540504036897,0.44388632657348953,5.471921303012416,0.054766699607815675,0.04765999569367602,0.01991293396806499,0.0,0.0,0.004517514870817283,0.0,0.0,0.0,445.4117911746178,-44.59557830951833,59.02210845240833,0.09972317223163137,0.15142449688215476,0.13940820648163885
150360929,-0.1162825,0.01457598,0.01562881,-0.01938126,0.08212972,-9.806022,93644.13391069838,35.16800092063524,-0.42616924553337465,0.25005124921388994,4.424704128547996,-0.3134691162939553,0.4739606752810337,5.480098311797416,0.006794711789945296,0.01766474516746172,0.017838213636054524,0.0,0.0,0.0008912798549898489,0.0,0.0,0.0,457.0,-69.40076851490498,66.40076851490498,0.20442388518881607,0.2789456066753364,0.2677333723873356
150360929,-0.1218746,0.005812925,0.01549905,0.03906026,-0.0113336,-9.770385,93644.13391069838,35.16800092063524,-0.42616924553337465,0.25005124921388994,4.424704128547996,-0.3134691162939553,0.4739606752810337,5.480098311797416,0.006794711789945296,0.01766474516746172,0.017838213636054524,0.0,0.0,0.0008912798549898489,0.0,0.0,0.0,457.0,-69.40076851490498,66.40076851490498,0.20442388518881607,0.2789456066753364,0.2677333723873356
150400917,-0.02467836,-0.007993739,-0.01912835,0.08702253,0.2394157,-9.763924,93644.52206212287,35.16399935955809,-0.5330833741393795,0.2579762608315164,4.404598946342488,-0.4214496739608753,0.481959235108213,5.460101912229468,0.00698584981500705,0.01891433367585731,0.018293360920764452,0.0,0.0,-0.004659474288440191,0.0,0.0,0.0,457.0,-70.20106471335795,67.20106471335795,0.2048991489591357,0.27774642669834443,0.25382579679988
150400917,-0.02612921,-0.01846112,-0.02044983,0.1003538,0.1645076,-9.779479,93644.52206212287,35.16399935955809,-0.5330833741393795,0.2579762608315164,4.404598946342488,-0.4214496739608753,0.481959235108213,5.460101912229468,0.00698584981500705,0.01891433367585731,0.018293360920764452,0.0,0.0,-0.004659474288440191,0.0,0.0,0.0,457.0,-70.20106471335795,67.20106471335795,0.2048991489591357,0.27774642669834443,0.25382579679988
150441231,-0.00579193,-0.004517563,-0.02509538,0.1101103,0.2039905,-9.797244,93644.90607046855,35.16003477461453,-0.6398146582397696,0.26599513013767107,4.384300740744443,-0.5297816135609483,0.49004597609243195,5.439931035861353,0.05876605905248425,0.05013830345976207,0.020224604813156053,0.0,0.0,-0.014070426323303008,0.0,0.0,0.0,444.98425086690185,-41.00393728327454,69.82282225264568,0.16259219488335816,0.2185935728299019,0.18691347906046576
150441231,-0.007736585,-0.01554808,-0.02637904,0.08324993,0.1512549,-9.804867,93644.90607046855,35.16003477461453,-0.6398146582397696,0.26599513013767107,4.384300740744443,-0.5297816135609483,0.49004597609243195,5.439931035861353,0.05876605905248425,0.05013830345976207,0.020224604813156053,0.0,0.0,-0.014070426323303008,0.0,0.0,0.0,444.98425086690185,-41.00393728327454,69.82282225264568,0.16259219488335816,0.2185935728299019,0.18691347906046576
150481045,0.03431674,0.002458614,-0.003011332,0.09738749,0.4986382,-9.837191,93644.45650045467,35.16401327031267,-0.5645228061107167,0.27892694789194267,4.359264584897171,-0.4541743293487387,0.5059632990844761,5.416055051373286,0.057835232170948714,0.05086369201179646,0.02029657887713686,0.0,0.0,-0.017280804710186944,0.0,0.0,0.0,443.39278897560683,-41.40180275609829,51.91887597557685,0.1585087189326747,0.2239080911156219,0.1598973110942234
150481045,0.02907941,-0.008723761,-0.002628302,0.1143192,0.3847533,-9.833741,93644.45650045467,35.16401327031267,-0.5645228061107167,0.27892694789194267,4.359264584897171,-0.4541743293487387,0.5059632990844761,5.416055051373286,0.057835232170948714,0.05086369201179646,0.02029657887713686,0.0,0.0,-0.017280804710186944,0.0,0.0,0.0,443.39278897560683,-41.40180275609829,51.91887597557685,0.1585087189326747,0.2239080911156219,0.1598973110942234
150521067,0.04462353,-0.003491319,-0.01909913,-0.163931,-0.1361482,-9.833797,93644.00458175532,35.16801255083789,-0.4888376072884695,0.29192632525069734,4.334097632837104,-0.3781720505337225,0.5219637788350058,5.392054331747492,0.05689954237708687,0.05159287020613816,0.020368928954713587,0.0,0.0,-0.020507955054283714,0.0,0.0,0.0,441.7930128211534,-41.80174679471165,33.9213942379758,0.15440390970732049,0.22925037400181986,0.13274000275180736
150521067,0.04788044,0.007231269,-0.01909542,-0.1418293,-0.1367713,-9.835085,93644.00458175532,35.16801255083789,-0.4888376072884695,0.29192632525069734,4.334097632837104,-0.3781720505337225,0.5219637788350058,5.392054331747492,0.05689954237708687,0.05159287020613816,0.020368928954713587,0.0,0.0,-0.020507955054283714,0.0,0.0,0.0,441.7930128211534,-41.80174679471165,33.9213942379758,0.15440390970732049,0.22925037400181986,0.13274000275180736
150560866,-0.004068855,-0.003263098,-0.01430524,0.3000943,0.2032644,-9.78823,93643.997019,35.17,-0.452662160565,0.301438962665,4.3272236855,-0.3439415313503617,0.5339415313503617,5.385912297025542,0.013956626175554421,0.027988217308465624,0.01950511416739189,0.0,0.0,-0.01992841110464244,0.0,0.0,0.0,452.8084838303234,-64.41131177376452,65.00807983840323,0.18009538965889443,0.2468011430844419,0.15999176875480975
150560866,0.0005188942,0.01104297,-0.01519128,0.3176896,0.2897426,-9.778167,93643.997019,35.17,-0.452662160565,0.301438962665,4.3272236855,-0.3439415313503617,0.5339415313503617,5.385912297025542,0.013956626175554421,0.027988217308465624,0.01950511416739189,0.0,0.0,-0.01992841110464244,0.0,0.0,0.0,452.8084838303234,-64.41131177376452,65.00807983840323,0.18009538965889443,0.2468011430844419,0.15999176875480975
150600911,0.0187594,-0.0154587,0.01420442,0.07286439,0.1294026,-9.793784,93644.4335095,35.17,-0.45580877653,0.30755611673,4.338672551,-0.3519544576842653,0.5419544576842653,5.397931686526398,0.03726086137356581,0.043464833295421584,0.019844785047364682,0.0,0.0,-0.02326140858136022,0.0,0.0,0.0,444.3992020159597,-53.19893602127957,56.999240015199696,0.17220221386909462,0.19923097130735481,0.1249583870773659
150600911,0.02307949,-0.002557459,0.01604558,0.03965801,0.1856459,-9.781465,93644.4335095,35.17,-0.45580877653,0.30755611673,4.338672551,-0.3519544576842653,0.5419544576842653,5.397931686526398,0.03726086137356581,0.043464833295421584,0.019844785047364682,0.0,0.0,-0.02326140858136022,0.0,0.0,0.0,444.3992020159597,-53.19893602127957,56.999240015199696,0.17220221386909462,0.19923097130735481,0.1249583870773659
150641273,-0.02590032,-0.008337657,-0.002650649,-0.001651112,0.01579496,-9.797775,93644.86692393108,35.17,-0.458680709155007,0.31386038632649593,4.350284195141465,-0.35983057966956034,0.5501078129375525,5.410092411089331,0.0033972586780500005,0.0255584417825,0.0198398595325,0.0,0.0,-0.022877326152999998,0.0,0.0,0.0,456.0073048942792,-70.00365244713959,67.99634755286041,0.19978436589275345,0.18166989828597746,0.1445722778188262
150641273,-0.02367552,0.002662346,-0.003985439,0.05070608,0.0647372,-9.791188,93644.86692393108,35.17,-0.458680709155007,0.31386038632649593,4.350284195141465,-0.35983057966956034,0.5501078129375525,5.410092411089331,0.0033972586780500005,0.0255584417825,0.0198398595325,0.0,0.0,-0.022877326152999998,0.0,0.0,0.0,456.0073048942792,-70.00365244713959,67.99634755286041,0.19978436589275345,0.18166989828597746,0.1445722778188262
150681084,0.02136397,0.006755811,0.001870516,0.1649685,0.0724754,-9.786701,93644.48061043196,35.17,-0.4144793070517757,0.3418523103111342,4.373064166478312,-0.31603322398687844,0.5779788574628956,5.433981877825339,0.028345987096020007,0.036187799633000006,0.021107660733,0.0,0.0,-0.0248843658692,0.0,0.0,0.0,456.804058719342,-70.40202935967098,67.59797064032902,0.1917507004405198,0.18124724370957732,0.12839186967621793
150681084,0.01923626,-0.005028536,0.000431882,0.1932855,0.009313445,-9.78871,93644.48061043196,35.17,-0.4144793070517757,0.3418523103111342,4.373064166478312,-0.31603322398687844,0.5779788574628956,5.433981877825339,0.028345987096020007,0.036187799633000006,0.021107660733,0.0,0.0,-0.0248843658692,0.0,0.0,0.0,456.804058719342,-70.40202935967098,67.59797064032902,0.1917507004405198,0.18124724370957732,0.12839186967621793
150721122,0.01743457,0.01519368,0.0188865,0.02419379,0.0533035,-9.731628,93644.09209419579,35.17,-0.3700258711318245,0.37000384261368746,4.395974027883067,-0.2719861383366004,0.606008821058527,5.458007560907308,0.05343697170828001,0.046877765462,0.022382690862,0.0,0.0,-0.0269028496088,0.0,0.0,0.0,457.60535558824415,-70.80267779412206,67.19732220587794,0.18367122749644582,0.1808221791814341,0.11211920179011234
150721122,0.01269132,0.004756233,0.01852599,-0.02595067,0.0213427,-9.73922,93644.09209419579,35.17,-0.3700258711318245,0.37000384261368746,4.395974027883067,-0.2719861383366004,0.606008821058527,5.458007560907308,0.05343697170828001,0.046877765462,0.022382690862,0.0,0.0,-0.0269028496088,0.0,0.0,0.0,457.60535558824415,-70.80267779412206,67.19732220587794,0.18367122749644582,0.1808221791814341,0.11211920179011234
150760940,0.04434103,0.01060021,0.00388335,0.08440819,0.1703322,-9.818375,93643.98007999199,35.17,-0.32932273294468223,0.38970060457581696,4.413878223131075,-0.2301777040398185,0.6259466887880545,5.477928918384072,0.017394165965295964,0.025401454922135816,0.022028037256062213,0.0,0.0,-0.025060764561101893,0.0,0.0,0.0,446.0136144180886,-50.02269069681431,43.82632120830459,0.1942935653281097,0.2661556560854704,0.15748420035059665
