TimeUS,GPS_Lat,GPS_Lng,GPS_Alt,GPS_Spd,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,BARO_Press,BARO_Temp,ATT_Roll,ATT_Pitch,ATT_Yaw,AHR2_Roll,AHR2_Pitch,AHR2_Yaw,XKF1_VN,XKF1_VE,XKF1_VD,XKF1_PN,XKF1_PE,XKF1_PD,XKF3_IVN,XKF3_IVE,XKF3_IVD,MAG_MagX,MAG_MagY,MAG_MagZ,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ
12531312,15.3691993,75.1236982,677.74,0.0,0.1072897,-0.0841125,-0.01667445,-0.01117042,0.2890742,-9.623231,93647.87,29.53,0.006999716,-0.7569007,164.9199,-0.22,-0.95,161.17,-0.1111082,0.06131002,0.00794858,0.0,0.0,-0.02031187,0.0,0.0,0.0,-453.0,17.0,685.0,0.2138151,0.2408763,0.3036006
12531312,15.3691993,75.1236982,677.74,0.0,0.1128991,-0.07070827,-0.01506901,0.06987144,0.09712551,-9.7305,93647.87,29.53,0.006999716,-0.7569007,164.9199,-0.22,-0.95,161.17,-0.1111082,0.06131002,0.00794858,0.0,0.0,-0.02031187,0.0,0.0,0.0,-453.0,17.0,685.0,0.2138151,0.2408763,0.3036006
12571326,15.3691993,75.1236982,677.74,0.0,-0.02852784,0.01925706,0.02155307,-0.4142217,-0.5160772,-9.896551,93647.87,29.53,0.006999716,-0.7569007,164.9199,-0.22,-0.95,161.17,-0.1111082,0.06131002,0.00794858,0.0,0.0,-0.02031187,0.0,0.0,0.0,-453.0,17.0,685.0,0.2138151,0.2408763,0.3036006
12571326,15.3691993,75.1236982,677.74,0.0,-0.03394322,0.003398303,0.01974702,-0.512687,-0.3629824,-9.83332,93647.87,29.53,0.006999716,-0.7569007,164.9199,-0.22,-0.95,161.17,-0.1111082,0.06131002,0.00794858,0.0,0.0,-0.02031187,0.0,0.0,0.0,-453.0,17.0,685.0,0.2138151,0.2408763,0.3036006
12611658,15.3691993,75.1236982,677.74,0.0,-0.03980175,0.02193723,-0.01202629,0.123857,0.07936862,-9.714833,93648.12595304985,29.532031373411584,0.0035239987335712783,-0.7646678660718035,165.07410144866682,-0.22803942738323738,-0.9640689979206654,161.21019713691618,0.03335546825096502,0.009801320314406288,-0.07777075425708514,0.0,0.0,-0.06151685393887878,0.0,0.0,0.0,46.42518071205047,449.4071944891573,169.6107917337359,0.25702115734922176,0.3313203630404575,0.310632633167718
12611658,15.3691993,75.1236982,677.74,0.0,-0.04643509,0.006343086,-0.01190093,0.1051901,0.2069168,-9.609166,93648.12595304985,29.532031373411584,0.0035239987335712783,-0.7646678660718035,165.07410144866682,-0.22803942738323738,-0.9640689979206654,161.21019713691618,0.03335546825096502,0.009801320314406288,-0.07777075425708514,0.0,0.0,-0.06151685393887878,0.0,0.0,0.0,46.42518071205047,449.4071944891573,169.6107917337359,0.25702115734922176,0.3313203630404575,0.310632633167718
12651283,15.3691993,75.1236982,677.74,0.0,0.02953515,-0.03275505,-0.002481446,-0.5008284,-0.02081745,-9.767411,93648.62512322412,29.535993041461293,-0.0032722162519820443,-0.7798553299551103,165.3756179748658,-0.24388435700575817,-0.9917976247600768,161.2894217850288,0.032921312217844355,0.007630730352607052,-0.07781068120562411,0.0,0.0,-0.0637904075599512,0.0,0.0,0.0,49.19834834684716,450.1995280990992,170.7992921486488,0.24971665099619117,0.3226483859783467,0.3021968667553058
12651283,15.3691993,75.1236982,677.74,0.0,0.03303918,-0.01717907,0.0004525493,-0.4057217,-0.1785792,-9.8337,93648.62512322412,29.535993041461293,-0.0032722162519820443,-0.7798553299551103,165.3756179748658,-0.24388435700575817,-0.9917976247600768,161.2894217850288,0.032921312217844355,0.007630730352607052,-0.07781068120562411,0.0,0.0,-0.0637904075599512,0.0,0.0,0.0,49.19834834684716,450.1995280990992,170.7992921486488,0.24971665099619117,0.3226483859783467,0.3021968667553058
12691633,15.3691993,75.1236982,677.74,0.0,-0.01177983,-0.01409432,0.01111595,-0.05396953,-0.04179826,-9.683691,93649.13073440001,29.5400272,-0.01015548513350267,-0.7952777794775896,165.68268438768777,-0.26000960634018455,-1.0200240158504614,161.37008645706166,-0.1279184940318934,0.06130476822117289,0.003571105884271394,0.0,0.0,-0.020438206898297284,0.0,0.0,0.0,-444.4383232814235,-14.511477180664325,760.1361658715156,0.22130628349708842,0.23003548741420368,0.2807821932393493
12691633,15.3691993,75.1236982,677.74,0.0,-0.007572159,-0.001433903,0.01030751,0.0363156,-0.1943119,-9.757202,93649.13073440001,29.5400272,-0.01015548513350267,-0.7952777794775896,165.68268438768777,-0.26000960634018455,-1.0200240158504614,161.37008645706166,-0.1279184940318934,0.06130476822117289,0.003571105884271394,0.0,0.0,-0.020438206898297284,0.0,0.0,0.0,-444.4383232814235,-14.511477180664325,760.1361658715156,0.22130628349708842,0.23003548741420368,0.2807821932393493
12731313,15.3691993,75.1236982,677.74,0.0,0.007688634,-0.01773279,-0.01960909,-0.3332268,0.05803202,-9.707047,93649.2378704,29.5439952,-0.010141795259705193,-0.8026431696653933,165.99068670773417,-0.2679508475593892,-1.039877118898473,161.4415576280345,-0.06073999759138839,0.039494224599251684,-0.03081957051981832,0.0,0.0,-0.04097402208467556,0.0,0.0,0.0,-249.5724987747672,171.2262129804663,527.5671777637751,0.20017876583755229,0.22938267665639445,0.24547375836451685
12731313,15.3691993,75.1236982,677.74,0.0,0.01259395,-0.00610287,-0.01789588,-0.2456443,-0.02581567,-9.803168,93649.2378704,29.5439952,-0.010141795259705193,-0.8026431696653933,165.99068670773417,-0.2679508475593892,-1.039877118898473,161.4415576280345,-0.06073999759138839,0.039494224599251684,-0.03081957051981832,0.0,0.0,-0.04097402208467556,0.0,0.0,0.0,-249.5724987747672,171.2262129804663,527.5671777637751,0.20017876583755229,0.22938267665639445,0.24547375836451685
12771316,15.3691993,75.1236982,677.74,0.0,-0.007695409,-0.01101686,0.01546827,-0.1779436,0.06135472,-9.720571,93649.3458785,29.5479955,-0.010127993948678972,-0.8100685150203004,166.3011962039241,-0.27595673144275223,-1.0598918286068806,161.51361058298477,0.006985339936573354,0.017506140513875827,-0.0654901911899998,0.0,0.0,-0.06167700129084215,0.0,0.0,0.0,-53.12044288414802,358.4758304077775,293.1050499594923,0.1788792676285194,0.22872455194004762,0.20987790855862168
12771316,15.3691993,75.1236982,677.74,0.0,-0.004040116,0.004372602,0.01820096,-0.1078085,-0.1250175,-9.808657,93649.3458785,29.5479955,-0.010127993948678972,-0.8100685150203004,166.3011962039241,-0.27595673144275223,-1.0598918286068806,161.51361058298477,0.006985339936573354,0.017506140513875827,-0.0654901911899998,0.0,0.0,-0.06167700129084215,0.0,0.0,0.0,-53.12044288414802,358.4758304077775,293.1050499594923,0.1788792676285194,0.22872455194004762,0.20987790855862168
12811645,15.3691993,75.1236982,677.74,0.0,-0.05964783,0.02410237,0.0123728,-0.2793134,-0.04751801,-9.763823,93649.12209252555,29.55,-0.008995912326205186,-0.8197183047737588,166.59768799912024,-0.2820122176786411,-1.0820733060718464,161.5842077005369,-0.10065346677760331,0.05280814095695271,-0.021143010688900666,0.0,0.0,-0.031485127042511274,0.0,0.0,0.0,-348.0637423509179,77.42535895692517,618.2454105507339,0.1599945239630922,0.18863703150860214,0.19054730341287376
12811645,15.3691993,75.1236982,677.74,0.0,-0.05672061,0.03647595,0.01327338,-0.1475542,-0.09673056,-9.808214,93649.12209252555,29.55,-0.008995912326205186,-0.8197183047737588,166.59768799912024,-0.2820122176786411,-1.0820733060718464,161.5842077005369,-0.10065346677760331,0.05280814095695271,-0.021143010688900666,0.0,0.0,-0.031485127042511274,0.0,0.0,0.0,-348.0637423509179,77.42535895692517,618.2454105507339,0.1599945239630922,0.18863703150860214,0.19054730341287376
12851307,15.3691993,75.1236982,677.74,0.0,0.06588119,-0.06171748,-0.0223964,-0.2274758,-0.1694219,-9.696377,93648.57869052143,29.55,-0.006790109002689301,-0.8313226495781096,166.87310864175316,-0.28597766424379367,-1.105865985462762,161.6516202921445,-0.028584586079582378,0.026230572882376464,-0.052088214786983604,0.0,0.0,-0.05401481841565246,0.0,0.0,0.0,-149.38096428428588,263.41781986161664,394.57857057153143,0.2071255074345466,0.23597418934251696,0.22165132281846991
12851307,15.3691993,75.1236982,677.74,0.0,0.07009483,-0.04651308,-0.0211336,-0.2089702,-0.3648996,-9.794382,93648.57869052143,29.55,-0.006790109002689301,-0.8313226495781096,166.87310864175316,-0.28597766424379367,-1.105865985462762,161.6516202921445,-0.028584586079582378,0.026230572882376464,-0.052088214786983604,0.0,0.0,-0.05401481841565246,0.0,0.0,0.0,-149.38096428428588,263.41781986161664,394.57857057153143,0.2071255074345466,0.23597418934251696,0.22165132281846991
