TimeUS,GPS_Lat,GPS_Lng,GPS_Alt,GPS_Spd,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,BARO_Press,BARO_Temp,ATT_Roll,ATT_Pitch,ATT_Yaw,AHR2_Roll,AHR2_Pitch,AHR2_Yaw,XKF1_VN,XKF1_VE,XKF1_VD,XKF1_PN,XKF1_PE,XKF1_PD,XKF3_IVN,XKF3_IVE,XKF3_IVD,MAG_MagX,MAG_MagY,MAG_MagZ,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ
207991114,0.0,0.0,-17.0,0.0,-0.01257658,-0.0165027,-0.02773195,-0.341134,0.1511093,-9.811303,93707.51,34.4,-0.3836296,-0.3877367,85.19836,-0.16,-0.47,100.31,-0.001611329,0.04332199,-0.02730222,0.0,0.0,-0.005389003,0.0,0.0,0.0,-71.0,-451.0,602.0,0.05090456,0.02577318,0.01388897
207991114,0.0,0.0,-17.0,0.0,-0.002293733,-0.004239962,-0.0274884,-0.2489046,-0.0009609089,-9.807114,93707.51,34.4,-0.3836296,-0.3877367,85.19836,-0.16,-0.47,100.31,-0.001611329,0.04332199,-0.02730222,0.0,0.0,-0.005389003,0.0,0.0,0.0,-71.0,-451.0,602.0,0.05090456,0.02577318,0.01388897
208031497,0.0,0.0,-17.0,0.0,-0.01080011,-0.01478822,0.0001818869,-0.176097,0.1401186,-9.804045,93707.51,34.4,-0.3836296,-0.3877367,85.19836,-0.16,-0.47,100.31,-0.001611329,0.04332199,-0.02730222,0.0,0.0,-0.005389003,0.0,0.0,0.0,-71.0,-451.0,602.0,0.05090456,0.02577318,0.01388897
208031497,0.0,0.0,-17.0,0.0,4.697844e-05,-0.001973813,0.002393974,-0.06254891,-0.0193942,-9.805383,93707.51,34.4,-0.3836296,-0.3877367,85.19836,-0.16,-0.47,100.31,-0.001611329,0.04332199,-0.02730222,0.0,0.0,-0.005389003,0.0,0.0,0.0,-71.0,-451.0,602.0,0.05090456,0.02577318,0.01388897
208071496,0.0,0.0,-17.0,0.0,-0.01233699,-0.01466915,0.003765799,-0.2746939,0.1178699,-9.808137,93707.50722517172,34.4,-0.383615963857867,-0.38774741255161516,85.1984622151791,-0.16,-0.47,100.31,-0.02460177045295812,0.0046201618842553705,-0.024387215090303612,0.0,0.0,-0.0030165374849915995,0.0,0.0,0.0,10.714314278287645,-486.8759522524144,266.2931037930138,0.08302131483804555,0.07217482928672084,0.07124388290628529
208071496,0.0,0.0,-17.0,0.0,-0.0006195451,0.0003958866,0.003428694,-0.1727425,-0.02506406,-9.8108,93707.50722517172,34.4,-0.383615963857867,-0.38774741255161516,85.1984622151791,-0.16,-0.47,100.31,-0.02460177045295812,0.0046201618842553705,-0.024387215090303612,0.0,0.0,-0.0030165374849915995,0.0,0.0,0.0,10.714314278287645,-486.8759522524144,266.2931037930138,0.08302131483804555,0.07217482928672084,0.07124388290628529
208111118,0.0,0.0,-17.0,0.0,-0.01222538,-0.01483901,-0.01908451,-0.247272,0.1029596,-9.813299,93707.1625723627,34.4,-0.3815136633769584,-0.3893989795558844,85.214220852638,-0.16,-0.47,100.31,-0.01577442265196608,0.02094498616174647,-0.025740546746969878,0.0,0.0,-0.0017775130477057084,0.0,0.0,0.0,-19.3905784496031,-473.80409093635654,402.5573550876772,0.06925793744670644,0.05554927034689533,0.04855381253920188
208111118,0.0,0.0,-17.0,0.0,-0.00189688,-0.002293413,-0.01827624,-0.1419109,-0.05165439,-9.815619,93707.1625723627,34.4,-0.3815136633769584,-0.3893989795558844,85.214220852638,-0.16,-0.47,100.31,-0.01577442265196608,0.02094498616174647,-0.025740546746969878,0.0,0.0,-0.0017775130477057084,0.0,0.0,0.0,-19.3905784496031,-473.80409093635654,402.5573550876772,0.06925793744670644,0.05554927034689533,0.04855381253920188
208151218,0.0,0.0,-17.0,0.0,0.000262648,-0.001885616,-0.002210586,-0.1606749,0.02460266,-9.823781,93706.81376166051,34.4,-0.3793860007328608,-0.39107047107249626,85.23016960237555,-0.16,-0.47,100.31,-0.006840581684327374,0.03746675319842793,-0.027110205003300133,0.0,0.0,-0.0005235410136043444,0.0,0.0,0.0,-49.85865674924519,-460.57453062203825,540.4654989702677,0.05532851860382374,0.038723140583455766,0.025590009053258582
208151218,0.0,0.0,-17.0,0.0,-0.01103209,-0.01467815,-0.002581815,-0.2560322,0.1515578,-9.810572,93706.81376166051,34.4,-0.3793860007328608,-0.39107047107249626,85.23016960237555,-0.16,-0.47,100.31,-0.006840581684327374,0.03746675319842793,-0.027110205003300133,0.0,0.0,-0.0005235410136043444,0.0,0.0,0.0,-49.85865674924519,-460.57453062203825,540.4654989702677,0.05532851860382374,0.038723140583455766,0.025590009053258582
208191151,0.0,0.0,-17.0,0.0,-0.003241412,0.0004107502,0.01687923,-0.2249777,-0.01668575,-9.795809,93707.0372674529,34.4,-0.3787596584841697,-0.39207427718654375,85.25004818796376,-0.16,-0.47,100.31394338848352,-0.022210200517224485,0.013948589059228224,-0.02593417956901293,0.0,0.0,0.00253244589767307,0.0,0.0,0.0,-7.813615624749861,-480.1944889137917,325.0543004082286,0.07878465639343114,0.06506452258843651,0.0588817400669087
208191151,0.0,0.0,-17.0,0.0,-0.01373759,-0.01309108,0.01626899,-0.301706,0.1349343,-9.800248,93707.0372674529,34.4,-0.3787596584841697,-0.39207427718654375,85.25004818796376,-0.16,-0.47,100.31394338848352,-0.022210200517224485,0.013948589059228224,-0.02593417956901293,0.0,0.0,0.00253244589767307,0.0,0.0,0.0,-7.813615624749861,-480.1944889137917,325.0543004082286,0.07878465639343114,0.06506452258843651,0.0588817400669087
208231536,0.0,0.0,-17.0,0.0,-0.000931073,-0.0004247945,-0.01048146,-0.07940193,-0.06624703,-9.815017,93707.84117816524,34.4,-0.379646732750655,-0.39241630459209187,85.27422313246265,-0.16,-0.47,100.32202774524818,-0.01188207205362839,0.030517316028819137,-0.026999011227063188,0.0,0.0,0.0022242020938871834,0.0,0.0,0.0,-41.75602337308893,-466.45589530136874,460.41985511886656,0.06997761876753977,0.051749735068558914,0.035759900781301576
208231536,0.0,0.0,-17.0,0.0,-0.01106579,-0.01387218,-0.01041404,-0.1646378,0.0786088,-9.809931,93707.84117816524,34.4,-0.379646732750655,-0.39241630459209187,85.27422313246265,-0.16,-0.47,100.32202774524818,-0.01188207205362839,0.030517316028819137,-0.026999011227063188,0.0,0.0,0.0022242020938871834,0.0,0.0,0.0,-41.75602337308893,-466.45589530136874,460.41985511886656,0.06997761876753977,0.051749735068558914,0.035759900781301576
208271487,0.0,0.0,-17.0,0.0,-0.01430609,-0.01450955,-0.007532536,-0.3540261,0.1569194,-9.810174,93708.6307451106,34.4,-0.38051195114269426,-0.39275407237330345,85.2983238246502,-0.16,-0.47,100.33013856397336,-0.027718035595326148,0.004588227260949963,-0.02604433072636587,0.0,0.0,0.00469936516517402,0.0,0.0,0.0,8.992063095392798,-487.9960315476964,263.9920630953928,0.08372756704396286,0.07445811468913835,0.07853353227318206
